location,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
Nebraska,2025-01-11,2025-01-18,10,2024,128.0,94.02615407526177,0.3056602445955017
Nebraska,2025-01-18,2025-01-25,11,2024,182.0,87.5141559463026,0.7263236594233362
Nebraska,2025-01-25,2025-02-01,12,2024,308.0,101.99089328233572,1.0987007073115276
Nebraska,2025-02-01,2025-02-08,13,2024,319.0,159.84859290027714,0.6878574900470484
Nebraska,2025-02-08,2025-02-15,14,2024,311.0,201.57453340172253,0.4318953028012835
Nebraska,2025-02-15,2025-02-22,15,2024,297.0,221.13009888793613,0.29383024525550994
Nebraska,2025-02-22,2025-03-01,16,2024,197.0,238.5162635023956,-0.19035428991520487
Nebraska,2025-03-01,2025-03-08,17,2024,153.0,206.21114844482432,-0.2967857117598873
Nebraska,2025-03-08,2025-03-15,18,2024,80.0,173.29020549460148,-0.7662726028988489
Nebraska,2025-03-15,2025-03-22,19,2024,58.0,88.3210596662683,-0.4146998467024057
Nebraska,2025-03-22,2025-03-29,20,2024,37.0,51.56269255443231,-0.32442044134242165
Nebraska,2025-03-29,2025-04-05,21,2024,14.0,38.91625498941189,-0.9787334330498649
Nebraska,2025-04-05,2025-04-12,22,2024,16.0,7.083749626740087,0.7433575164516557
Nebraska,2025-04-12,2025-04-19,23,2024,13.0,20.407310884034352,-0.424675164165337
Nebraska,2025-04-19,2025-04-26,24,2024,11.999999999999998,16.6455315246826,-0.30553322245839354
Nebraska,2025-04-26,2025-05-03,25,2024,3.0,11.246463381222146,-1.1189428306142435
Nebraska,2025-11-01,2025-11-08,0,2025,2.0,3.1972597497551245,-0.33581958315477123
Nebraska,2025-11-08,2025-11-15,1,2025,1.0,4.075939432766014,-0.9313644371418147
Nebraska,2025-11-15,2025-11-22,2,2025,2.0000000000000004,3.533392463226539,-0.4128582586795184
Nebraska,2025-11-22,2025-11-29,3,2025,13.0,4.2932950163295,0.972616401219262
Nebraska,2025-11-29,2025-12-06,4,2025,14.0,19.178893435222243,-0.29658697759342356
Nebraska,2025-12-06,2025-12-13,5,2025,28.0,20.690370285318355,0.2904274335867094
Nebraska,2025-12-13,2025-12-20,6,2025,67.0,32.90289923347095,0.6960071713353577
US,2024-11-02,2024-11-09,0,2024,2161.0,1263.6348539544467,0.5362502917062661
US,2024-11-09,2024-11-16,1,2024,2608.0,2400.1030312136254,0.08303877804373005
US,2024-11-16,2024-11-23,2,2024,3275.0,3407.605930070861,-0.03968022355463674
US,2024-11-23,2024-11-30,3,2024,4435.0,3439.254499288446,0.2542076184880795
US,2024-11-30,2024-12-07,4,2024,6513.0,5551.002386538047,0.15979505379767645
US,2024-12-07,2024-12-14,5,2024,9587.0,8776.878806905339,0.08827753186012721
US,2024-12-14,2024-12-21,6,2024,16109.0,12363.965132983687,0.2645731160347893
US,2024-12-21,2024-12-28,7,2024,28633.0,15750.519079790141,0.5976580128069635
US,2024-12-28,2025-01-04,8,2024,39609.0,20919.024385262535,0.6383748067942587
US,2025-01-04,2025-01-11,9,2024,31793.0,26770.856718654173,0.17192637942502742
US,2025-01-11,2025-01-18,10,2024,33631.0,23318.99261782018,0.36616694977232633
US,2025-01-18,2025-01-25,11,2024,41363.0,29434.121656804087,0.34022236178482856
US,2025-01-25,2025-02-01,12,2024,52470.0,31797.029313545572,0.5008563194329536
US,2025-02-01,2025-02-08,13,2024,55483.0,34308.53790235578,0.4806713024292879
US,2025-02-08,2025-02-15,14,2024,47775.0,38624.912079528454,0.21260007270819514
US,2025-02-15,2025-02-22,15,2024,39275.0,35414.30820669011,0.10346948342324325
US,2025-02-22,2025-03-01,16,2024,31896.0,26521.629180040858,0.18451366155869664
US,2025-03-01,2025-03-08,17,2024,24684.0,24385.952848468667,0.01214750175008561
US,2025-03-08,2025-03-15,18,2024,18853.0,25048.539565366344,-0.2841303537638922
US,2025-03-15,2025-03-22,19,2024,14030.0,24987.251357555768,-0.5771366012994843
US,2025-03-22,2025-03-29,20,2024,9959.0,11440.003968269933,-0.13862666996866402
US,2025-03-29,2025-04-05,21,2024,6972.0,8516.827879285436,-0.20011581635282916
US,2025-04-05,2025-04-12,22,2024,5055.0,6715.141282527482,-0.2839381188569572
US,2025-04-12,2025-04-19,23,2024,3965.0,3744.899874997729,0.05709615494393816
US,2025-04-19,2025-04-26,24,2024,3306.0,3492.566335215399,-0.05488165301289172
US,2025-04-26,2025-05-03,25,2024,2538.0,2927.624344284067,-0.14276250298319493
US,2025-11-01,2025-11-08,0,2025,1758.0,1539.0917564258139,0.1329034690101416
US,2025-11-08,2025-11-15,1,2025,2387.0,1851.387111173985,0.2539810578366106
US,2025-11-15,2025-11-22,2,2025,3485.0,2602.190249260126,0.2920172352967141
US,2025-11-22,2025-11-29,3,2025,5068.0,2919.119104153898,0.5515191549480738
US,2025-11-29,2025-12-06,4,2025,7291.0,5136.883604649531,0.35013661220986414
US,2025-12-06,2025-12-13,5,2025,10559.0,9675.431015590168,0.08738014171153452
US,2025-12-13,2025-12-20,6,2025,18546.0,12663.488122709223,0.3815061849533343
Alabama,2024-11-02,2024-11-09,0,2024,32.0,17.44889393382552,0.5815031421631311
Alabama,2024-11-09,2024-11-16,1,2024,44.0,31.576025430681327,0.3230858881856009
Alabama,2024-11-16,2024-11-23,2,2024,50.0,45.92565453482948,0.08326110181777091
Alabama,2024-11-23,2024-11-30,3,2024,65.0,61.65870987441947,0.051952046015021125
Alabama,2024-11-30,2024-12-07,4,2024,102.0,74.9380213306292,0.3048114894590199
Alabama,2024-12-07,2024-12-14,5,2024,193.0,161.06605112935068,0.1798541839067056
Alabama,2024-12-14,2024-12-21,6,2024,432.0,284.56808171553,0.41625726248165407
Alabama,2024-12-21,2024-12-28,7,2024,661.0,414.14175737659536,0.46664550999286725
Alabama,2024-12-28,2025-01-04,8,2024,684.0,336.4939905934474,0.7078711337572079
Alabama,2025-01-04,2025-01-11,9,2024,473.0,355.0124695198995,0.28624156471517725
Alabama,2025-01-11,2025-01-18,10,2024,488.0,320.02037433649537,0.42085789690582764
Alabama,2025-01-18,2025-01-25,11,2024,626.0,273.0852795141897,0.8275072435668109
Alabama,2025-01-25,2025-02-01,12,2024,734.0,352.80520854182265,0.7311239958831841
Alabama,2025-02-01,2025-02-08,13,2024,660.0,452.92959508772367,0.3758117307352906
Alabama,2025-02-08,2025-02-15,14,2024,415.0,498.6989981666808,-0.1833206532173257
Alabama,2025-02-15,2025-02-22,15,2024,286.0,437.6167191885603,-0.4241437389426004
Alabama,2025-02-22,2025-03-01,16,2024,329.0,339.72614961221984,-0.03198641986517359
Alabama,2025-03-01,2025-03-08,17,2024,314.0,260.2877329546071,0.18695041361382891
Alabama,2025-03-08,2025-03-15,18,2024,272.0,285.14745657907275,-0.04703546521224222
Alabama,2025-03-15,2025-03-22,19,2024,192.0,240.37112907078964,-0.22364551472209548
Alabama,2025-03-22,2025-03-29,20,2024,169.0,198.21080943588734,-0.1585651708643674
Alabama,2025-03-29,2025-04-05,21,2024,85.0,173.38429800100877,-0.7069141767701463
Alabama,2025-04-05,2025-04-12,22,2024,53.99999999999999,60.83915761037716,-0.1172035968707501
Alabama,2025-04-12,2025-04-19,23,2024,49.0,59.0709866229128,-0.18350396785227696
Alabama,2025-04-19,2025-04-26,24,2024,35.0,41.460486791770606,-0.1650549824676144
Alabama,2025-04-26,2025-05-03,25,2024,27.0,39.565184512986946,-0.37070566423751705
Alabama,2025-11-01,2025-11-08,0,2025,18.0,14.616394997191804,0.19611765542575732
Alabama,2025-11-08,2025-11-15,1,2025,31.0,20.89824698773975,0.3793293154030706
Alabama,2025-11-15,2025-11-22,2,2025,37.0,23.98704629767305,0.4192286172363744
Alabama,2025-11-22,2025-11-29,3,2025,46.0,32.01197346775267,0.35327727369517836
Alabama,2025-11-29,2025-12-06,4,2025,67.0,47.035435454881735,0.34756872798895566
Alabama,2025-12-06,2025-12-13,5,2025,104.0,82.70608584750495,0.22664866506037384
Alabama,2025-12-13,2025-12-20,6,2025,259.0,177.2871727642505,0.3772860506062159
Connecticut,2024-11-02,2024-11-09,0,2024,4.0,11.559606101853728,-0.9210478867967977
Connecticut,2024-11-09,2024-11-16,1,2024,5.0,8.522955760335272,-0.4619458104133942
Connecticut,2024-11-16,2024-11-23,2,2024,4.0,9.610991724851996,-0.7524525065920027
Connecticut,2024-11-23,2024-11-30,3,2024,11.0,7.134679128336733,0.38877035324626297
Connecticut,2024-11-30,2024-12-07,4,2024,13.0,11.662610083771838,0.10040376639438975
Connecticut,2024-12-07,2024-12-14,5,2024,24.0,15.603138271330485,0.40928409488408457
Connecticut,2024-12-14,2024-12-21,6,2024,45.0,33.82694283153718,0.27825008996477774
Connecticut,2024-12-21,2024-12-28,7,2024,148.0,71.49338873990794,0.7204509380372457
Connecticut,2024-12-28,2025-01-04,8,2024,306.0,207.6167559172736,0.3863488826602888
Connecticut,2025-01-04,2025-01-11,9,2024,258.0,247.0552550334076,0.04317653779729547
Connecticut,2025-01-11,2025-01-18,10,2024,251.0,235.76168981624772,0.062374980460408125
Connecticut,2025-01-18,2025-01-25,11,2024,385.0,200.12078806672025,0.6519317062399566
Connecticut,2025-01-25,2025-02-01,12,2024,493.0,176.34606497609252,1.0244325241135588
Connecticut,2025-02-01,2025-02-08,13,2024,538.0,233.7513856215332,0.8311885502969032
Connecticut,2025-02-08,2025-02-15,14,2024,499.0,278.7747360903878,0.5806233330108777
Connecticut,2025-02-15,2025-02-22,15,2024,372.0,333.41401910456494,0.10919861615243587
Connecticut,2025-02-22,2025-03-01,16,2024,278.0,273.6234816586762,0.0158107799122984
Connecticut,2025-03-01,2025-03-08,17,2024,187.0,175.97782766635737,0.060417505524448245
Connecticut,2025-03-08,2025-03-15,18,2024,153.0,201.28662153476958,-0.2727330077629322
Connecticut,2025-03-15,2025-03-22,19,2024,118.0,213.61690510683488,-0.5897311089444361
Connecticut,2025-03-22,2025-03-29,20,2024,77.0,150.46357382025033,-0.663636332520233
Connecticut,2025-03-29,2025-04-05,21,2024,53.0,78.92699445919953,-0.39212960220477644
Connecticut,2025-04-05,2025-04-12,22,2024,40.0,57.57644352584837,-0.35676056144647017
Connecticut,2025-04-12,2025-04-19,23,2024,34.0,34.305285363838856,-0.00868461826279665
Connecticut,2025-04-19,2025-04-26,24,2024,53.0,28.981074522221647,0.5884177132305175
Connecticut,2025-04-26,2025-05-03,25,2024,25.0,41.7783249948046,-0.4979350109346061
Connecticut,2025-11-01,2025-11-08,0,2025,15.999999999999998,8.588610766940102,0.5726373283301736
Connecticut,2025-11-08,2025-11-15,1,2025,11.0,18.515079337041612,-0.48628081627528985
Connecticut,2025-11-15,2025-11-22,2,2025,30.0,20.018302225012917,0.388593611802992
Connecticut,2025-11-22,2025-11-29,3,2025,74.0,45.23804844522793,0.48368509496708034
Connecticut,2025-11-29,2025-12-06,4,2025,125.0,108.32717243654147,0.14193693848892508
Connecticut,2025-12-06,2025-12-13,5,2025,206.0,159.4734141828735,0.2545905081361486
Connecticut,2025-12-13,2025-12-20,6,2025,447.0,241.73488042007205,0.6128234117556239
Wyoming,2024-11-02,2024-11-09,0,2024,4.999999999999998,0.9275393581215391,1.1355152237222725
Wyoming,2024-11-09,2024-11-16,1,2024,4.0,5.318893406975762,-0.2341061865610019
Wyoming,2024-11-16,2024-11-23,2,2024,9.0,7.174618998116901,0.20155098303174546
Wyoming,2024-11-23,2024-11-30,3,2024,7.0,8.687292620574652,-0.19137344586207572
Wyoming,2024-11-30,2024-12-07,4,2024,5.0,8.347591284788084,-0.4433592242834794
Wyoming,2024-12-07,2024-12-14,5,2024,33.0,7.237742169542198,1.4176342267926874
Wyoming,2024-12-14,2024-12-21,6,2024,18.0,20.449444339439612,-0.12125976095081725
Wyoming,2024-12-21,2024-12-28,7,2024,84.0,24.101323529401455,1.2197306814877313
Wyoming,2024-12-28,2025-01-04,8,2024,116.0,47.71509528490049,0.8761849879560195
Wyoming,2025-01-04,2025-01-11,9,2024,62.0,49.812964885867885,0.21498319007998523
Wyoming,2025-01-11,2025-01-18,10,2024,84.0,46.73707718019036,0.5769428611616649
Wyoming,2025-01-18,2025-01-25,11,2024,89.0,55.40738844693796,0.4672095195738786
Wyoming,2025-01-25,2025-02-01,12,2024,102.0,60.15857181929381,0.5212589589899244
Wyoming,2025-02-01,2025-02-08,13,2024,106.0,80.62887318023185,0.2706457970847067
Wyoming,2025-02-08,2025-02-15,14,2024,72.0,79.54644685180418,-0.09837455641295723
Wyoming,2025-02-15,2025-02-22,15,2024,99.0,85.30331583888565,0.14730216640176508
Wyoming,2025-02-22,2025-03-01,16,2024,56.99999999999999,86.16788206726049,-0.4073929276034942
Wyoming,2025-03-01,2025-03-08,17,2024,53.0,80.97219107954771,-0.41739601000507065
Wyoming,2025-03-08,2025-03-15,18,2024,44.0,59.511228813296036,-0.29616645826465504
Wyoming,2025-03-15,2025-03-22,19,2024,30.0,52.32491752857028,-0.5424165132901115
Wyoming,2025-03-22,2025-03-29,20,2024,23.0,41.324100753589384,-0.567302851222026
Wyoming,2025-03-29,2025-04-05,21,2024,12.0,32.55330351910416,-0.9481859666558092
Wyoming,2025-04-05,2025-04-12,22,2024,4.0,16.919650316463752,-1.276459981332099
Wyoming,2025-04-12,2025-04-19,23,2024,3.0,4.676041582807681,-0.34995972422712374
Wyoming,2025-04-19,2025-04-26,24,2024,6.0,5.267500766798136,0.11053247565987401
Wyoming,2025-04-26,2025-05-03,25,2024,1.0,6.284468062076006,-1.2925972381750022
Wyoming,2025-11-01,2025-11-08,0,2025,1.9999999999999996,5.38957312833562,-0.7560551744125412
Wyoming,2025-11-08,2025-11-15,1,2025,6.0,2.187721627787676,0.7866037107015573
Wyoming,2025-11-15,2025-11-22,2,2025,2.0,7.2789682472091455,-1.0151060641398761
Wyoming,2025-11-22,2025-11-29,3,2025,10.0,5.219796002267522,0.5701581636482174
Wyoming,2025-11-29,2025-12-06,4,2025,10.0,7.80588369543546,0.22247517297475516
Wyoming,2025-12-06,2025-12-13,5,2025,17.0,14.163691678639548,0.1714678929046296
Wyoming,2025-12-13,2025-12-20,6,2025,27.0,24.56474148711785,0.09099039367880524
New Mexico,2024-11-02,2024-11-09,0,2024,15.999999999999996,7.54145577392575,0.6882818854524166
New Mexico,2024-11-09,2024-11-16,1,2024,21.0,12.30918333317382,0.5025881802211289
New Mexico,2024-11-16,2024-11-23,2,2024,29.0,20.36757261345411,0.3393229072968431
New Mexico,2024-11-23,2024-11-30,3,2024,55.0,38.207692156214904,0.3564787347141518
New Mexico,2024-11-30,2024-12-07,4,2024,103.0,76.61549643493322,0.29262379556239804
New Mexico,2024-12-07,2024-12-14,5,2024,108.0,154.82606359701006,-0.3573925260289359
New Mexico,2024-12-14,2024-12-21,6,2024,207.0,163.59463729934944,0.2340523721874579
New Mexico,2024-12-21,2024-12-28,7,2024,234.0,194.770310893269,0.18264342530328825
New Mexico,2024-12-28,2025-01-04,8,2024,320.00000000000006,201.63172336258566,0.46005096231640596
New Mexico,2025-01-04,2025-01-11,9,2024,252.0,225.1047287337763,0.112391195315654
New Mexico,2025-01-11,2025-01-18,10,2024,251.0,208.88762815552835,0.18285680403449867
New Mexico,2025-01-18,2025-01-25,11,2024,196.0,123.32040109570302,0.4603416158070681
New Mexico,2025-01-25,2025-02-01,12,2024,214.0,102.30340289107303,0.73296771071431
New Mexico,2025-02-01,2025-02-08,13,2024,215.0,160.726538430114,0.2893715331691924
New Mexico,2025-02-08,2025-02-15,14,2024,248.0,192.39293273711155,0.2527288563204788
New Mexico,2025-02-15,2025-02-22,15,2024,248.0,134.11907301443273,0.6112964844502651
New Mexico,2025-02-22,2025-03-01,16,2024,184.0,144.08676585791451,0.24302387639180534
New Mexico,2025-03-01,2025-03-08,17,2024,178.0,123.70362584902725,0.36144587700147923
New Mexico,2025-03-08,2025-03-15,18,2024,146.0,105.86715652648792,0.3188460514407767
New Mexico,2025-03-15,2025-03-22,19,2024,110.0,153.5198747099068,-0.3307925256512654
New Mexico,2025-03-22,2025-03-29,20,2024,90.0,135.02639091485716,-0.40198941123831045
New Mexico,2025-03-29,2025-04-05,21,2024,58.0,95.94320756197627,-0.49658787408022675
New Mexico,2025-04-05,2025-04-12,22,2024,37.0,39.36195768589907,-0.06030154017976708
New Mexico,2025-04-12,2025-04-19,23,2024,31.0,33.2420276769321,-0.06771786625697551
New Mexico,2025-04-19,2025-04-26,24,2024,42.0,25.111626506249255,0.4988194405432198
New Mexico,2025-04-26,2025-05-03,25,2024,32.0,35.887991967293296,-0.11137851567855606
New Mexico,2025-11-01,2025-11-08,0,2025,7.0,6.440753740934384,0.07246938870089803
New Mexico,2025-11-08,2025-11-15,1,2025,14.0,8.280446657874757,0.4801405242258676
New Mexico,2025-11-15,2025-11-22,2,2025,17.0,17.402942158527846,-0.022138793856137262
New Mexico,2025-11-22,2025-11-29,3,2025,39.0,21.51206114972186,0.5748282374288785
New Mexico,2025-11-29,2025-12-06,4,2025,35.0,61.7827216222973,-0.5561609637589955
New Mexico,2025-12-06,2025-12-13,5,2025,64.0,67.73661331602888,-0.05589473228832187
New Mexico,2025-12-13,2025-12-20,6,2025,161.00000000000003,64.90465612766336,0.8993872417788085
Puerto Rico,2024-11-02,2024-11-09,0,2024,137.0,14.114652357665438,1.6
Puerto Rico,2024-11-09,2024-11-16,1,2024,228.0,72.35475696598576,1.1384146480894382
Puerto Rico,2024-11-16,2024-11-23,2,2024,160.00000000000003,99.42548642774531,0.4719883410590846
Puerto Rico,2024-11-23,2024-11-30,3,2024,368.0,124.3140564161593,1.079973606338192
Puerto Rico,2024-11-30,2024-12-07,4,2024,457.0,182.99371158580715,0.9119676032533102
Puerto Rico,2024-12-07,2024-12-14,5,2024,470.0,247.89359933970772,0.6378326007641757
Puerto Rico,2024-12-14,2024-12-21,6,2024,553.0,309.9139000851857,0.5776486614983876
Puerto Rico,2024-12-21,2024-12-28,7,2024,707.0,386.8771820432837,0.6017553453057207
Puerto Rico,2024-12-28,2025-01-04,8,2024,1010.0,458.986652157943,0.7874977470062836
Puerto Rico,2025-01-04,2025-01-11,9,2024,1249.0,559.4946097437855,0.8020792047014078
Puerto Rico,2025-01-11,2025-01-18,10,2024,643.0,737.231101950708,-0.13655819575072936
Puerto Rico,2025-01-18,2025-01-25,11,2024,505.0,755.2148171862594,-0.4017888162464569
Puerto Rico,2025-01-25,2025-02-01,12,2024,348.0,627.610885098607,-0.5884405184263324
Puerto Rico,2025-02-01,2025-02-08,13,2024,251.0,450.46618535166346,-0.5830713885246706
Puerto Rico,2025-02-08,2025-02-15,14,2024,355.0,374.43852692068384,-0.0531640170186245
Puerto Rico,2025-02-15,2025-02-22,15,2024,240.0,399.58102809579566,-0.5081191298971763
Puerto Rico,2025-02-22,2025-03-01,16,2024,314.99999999999994,339.4739426062557,-0.0745963822204514
Puerto Rico,2025-03-01,2025-03-08,17,2024,283.0,332.1996692941631,-0.15976767961647198
Puerto Rico,2025-03-08,2025-03-15,18,2024,346.0,347.5977651031754,-0.004593942054756717
Puerto Rico,2025-03-15,2025-03-22,19,2024,243.0,311.74753885614996,-0.24822805465802666
Puerto Rico,2025-03-22,2025-03-29,20,2024,212.0,311.6616968615582,-0.3838295996032963
Puerto Rico,2025-03-29,2025-04-05,21,2024,194.0,213.18577751251857,-0.09384419907793173
Puerto Rico,2025-04-05,2025-04-12,22,2024,274.0,76.2231581869548,1.2700717091048412
Puerto Rico,2025-04-12,2025-04-19,23,2024,187.0,172.29460041710985,0.08144892402535664
Puerto Rico,2025-04-19,2025-04-26,24,2024,185.0,135.15937139879287,0.31192062553515676
Puerto Rico,2025-04-26,2025-05-03,25,2024,138.0,132.976290292088,0.036811086953921546
Puerto Rico,2025-11-01,2025-11-08,0,2025,90.0,67.67279170288434,0.28150643081685445
Puerto Rico,2025-11-08,2025-11-15,1,2025,118.0,91.27123322995405,0.25439106616165486
Puerto Rico,2025-11-15,2025-11-22,2,2025,154.0,70.17300948482031,0.7783114506397828
Puerto Rico,2025-11-22,2025-11-29,3,2025,173.0,163.15880417353884,0.05822102177657307
Puerto Rico,2025-11-29,2025-12-06,4,2025,256.0,180.07899409124852,0.35014271739453484
Puerto Rico,2025-12-06,2025-12-13,5,2025,195.0,208.64957071262756,-0.06732276674584448
Puerto Rico,2025-12-13,2025-12-20,6,2025,223.00000000000003,203.64979296917454,0.09034586055078453
North Dakota,2024-11-02,2024-11-09,0,2024,1.1102230246251563e-16,0.5529634404975848,-0.4401650026773359
North Dakota,2024-11-09,2024-11-16,1,2024,1.0,0.7393541476316687,0.13963331575970694
North Dakota,2024-11-16,2024-11-23,2,2024,3.0000000000000004,0.9846244382030125,0.7008646647790223
North Dakota,2024-11-23,2024-11-30,3,2024,1.0,4.9318204304754705,-1.0871839719284027
North Dakota,2024-11-30,2024-12-07,4,2024,2.0,3.204377270131088,-0.337513901074437
North Dakota,2024-12-07,2024-12-14,5,2024,5.0,3.5155823541215443,0.2842253085898596
North Dakota,2024-12-14,2024-12-21,6,2024,8.0,6.298678204232097,0.20953131349005916
North Dakota,2024-12-21,2024-12-28,7,2024,22.0,12.59657747204945,0.525676111324898
North Dakota,2024-12-28,2025-01-04,8,2024,56.0,18.927714197154017,1.050939831750196
North Dakota,2025-01-04,2025-01-11,9,2024,38.0,41.46983421138678,-0.08523239452384024
North Dakota,2025-01-11,2025-01-18,10,2024,61.0,30.49954647173328,0.6771612370399054
North Dakota,2025-01-18,2025-01-25,11,2024,89.0,34.38253820318933,0.9335912429850919
North Dakota,2025-01-25,2025-02-01,12,2024,104.0,46.10469520738491,0.8015876681717242
North Dakota,2025-02-01,2025-02-08,13,2024,127.0,69.03443854828052,0.6030431635912255
North Dakota,2025-02-08,2025-02-15,14,2024,85.0,88.05557741365674,-0.03491334390328227
North Dakota,2025-02-15,2025-02-22,15,2024,65.0,84.00903878811262,-0.253102847494012
North Dakota,2025-02-22,2025-03-01,16,2024,47.0,54.73431865375004,-0.14939508011240532
North Dakota,2025-03-01,2025-03-08,17,2024,32.0,45.398212152187476,-0.3407533658205275
North Dakota,2025-03-08,2025-03-15,18,2024,36.0,23.301352169415445,0.4203859190139263
North Dakota,2025-03-15,2025-03-22,19,2024,24.0,26.055442966710064,-0.07901237891486623
North Dakota,2025-03-22,2025-03-29,20,2024,25.0,20.41289403823901,0.19410327228771962
North Dakota,2025-03-29,2025-04-05,21,2024,14.0,19.114294490647072,-0.29338052989110697
North Dakota,2025-04-05,2025-04-12,22,2024,11.999999999999998,12.779379463068382,-0.05822387540235363
North Dakota,2025-04-12,2025-04-19,23,2024,14.0,6.590179406493775,0.6811949727548199
North Dakota,2025-04-19,2025-04-26,24,2024,11.0,8.56840213376901,0.2264404244318774
North Dakota,2025-04-26,2025-05-03,25,2024,9.0,12.238349908658876,-0.28053282049257344
North Dakota,2025-11-01,2025-11-08,0,2025,5.0,1.8606484404359995,0.7407111426698973
North Dakota,2025-11-08,2025-11-15,1,2025,1.0,3.6692675177751592,-0.8478550303767073
North Dakota,2025-11-15,2025-11-22,2,2025,2.0000000000000004,2.520966762457456,-0.16012331165833515
North Dakota,2025-11-22,2025-11-29,3,2025,10.0,4.088204401273892,0.7709702743611246
North Dakota,2025-11-29,2025-12-06,4,2025,9.000000000000002,10.506343287307516,-0.14031338050585473
North Dakota,2025-12-06,2025-12-13,5,2025,22.0,10.84287732603564,0.6637675985955767
North Dakota,2025-12-13,2025-12-20,6,2025,55.0,37.48656872568348,0.375042374576668
Wisconsin,2024-11-02,2024-11-09,0,2024,12.0,11.139636199115646,0.06847353940312484
Wisconsin,2024-11-09,2024-11-16,1,2024,6.0,14.479863930910277,-0.7936299290747593
Wisconsin,2024-11-16,2024-11-23,2,2024,18.0,21.20879592607802,-0.15604944412659227
Wisconsin,2024-11-23,2024-11-30,3,2024,12.0,30.235929901923182,-0.8766196741925394
Wisconsin,2024-11-30,2024-12-07,4,2024,27.0,27.591616528923986,-0.02090903632078689
Wisconsin,2024-12-07,2024-12-14,5,2024,66.0,21.327847920851546,1.0988579343207916
Wisconsin,2024-12-14,2024-12-21,6,2024,120.0,101.55347316236758,0.16540619366192644
Wisconsin,2024-12-21,2024-12-28,7,2024,253.0,127.07169444214892,0.6847440470742718
Wisconsin,2024-12-28,2025-01-04,8,2024,389.0,235.4537405538571,0.5003941505190248
Wisconsin,2025-01-04,2025-01-11,9,2024,388.0,276.01471645723393,0.3395087108378956
Wisconsin,2025-01-11,2025-01-18,10,2024,593.0,347.12594902669775,0.5343149825758067
Wisconsin,2025-01-18,2025-01-25,11,2024,857.0,393.41938340991186,0.7771893313902796
Wisconsin,2025-01-25,2025-02-01,12,2024,1068.0,476.0273418067384,0.806905101429896
Wisconsin,2025-02-01,2025-02-08,13,2024,1153.0,746.3950924179666,0.43439549624377616
Wisconsin,2025-02-08,2025-02-15,14,2024,1107.0,888.0295362447408,0.2201814082229152
Wisconsin,2025-02-15,2025-02-22,15,2024,892.0,883.013865605958,0.01011383328725124
Wisconsin,2025-02-22,2025-03-01,16,2024,783.0,780.3982471088887,0.0033240810018684286
Wisconsin,2025-03-01,2025-03-08,17,2024,501.0,817.439267970541,-0.48879907518579646
Wisconsin,2025-03-08,2025-03-15,18,2024,326.0,728.6664830158695,-0.8026273862661064
Wisconsin,2025-03-15,2025-03-22,19,2024,186.0,371.59703807274497,-0.6893888919327944
Wisconsin,2025-03-22,2025-03-29,20,2024,136.0,208.50436032255976,-0.42476362631299214
Wisconsin,2025-03-29,2025-04-05,21,2024,77.0,151.033872623038,-0.6673945155343546
Wisconsin,2025-04-05,2025-04-12,22,2024,66.0,90.74657722016835,-0.3143375613455941
Wisconsin,2025-04-12,2025-04-19,23,2024,40.0,66.54948264902893,-0.49928833888691493
Wisconsin,2025-04-19,2025-04-26,24,2024,33.0,40.54186364772259,-0.20034115675714315
Wisconsin,2025-04-26,2025-05-03,25,2024,30.0,26.464306683967283,0.12109998162953106
Wisconsin,2025-11-01,2025-11-08,0,2025,6.0,12.097591461226166,-0.626518206326186
Wisconsin,2025-11-08,2025-11-15,1,2025,7.0,7.325543537677086,-0.03988678186644634
Wisconsin,2025-11-15,2025-11-22,2,2025,19.0,14.444381141653134,0.25848701650980166
Wisconsin,2025-11-22,2025-11-29,3,2025,51.0,19.78483600837721,0.9170200358104199
Wisconsin,2025-11-29,2025-12-06,4,2025,84.0,70.77432083142139,0.1691244929950937
Wisconsin,2025-12-06,2025-12-13,5,2025,161.0,107.87289485830057,0.3974152356468723
Wisconsin,2025-12-13,2025-12-20,6,2025,258.0,230.8619525921248,0.11068589906548087
North Carolina,2024-11-02,2024-11-09,0,2024,26.999999999999996,32.641852809461376,-0.18356640098302535
North Carolina,2024-11-09,2024-11-16,1,2024,38.0,37.06948648243146,0.024148564598700517
North Carolina,2024-11-16,2024-11-23,2,2024,31.0,69.02822161894048,-0.7831624239849284
North Carolina,2024-11-23,2024-11-30,3,2024,43.0,58.37584901216236,-0.29969792748652013
North Carolina,2024-11-30,2024-12-07,4,2024,65.0,61.55493746998453,0.05360957185816062
North Carolina,2024-12-07,2024-12-14,5,2024,173.0,79.3657694095726,0.7724669673006916
North Carolina,2024-12-14,2024-12-21,6,2024,292.0,241.61297419755925,0.1887051341450281
North Carolina,2024-12-21,2024-12-28,7,2024,611.0,425.57866862908475,0.3609354809388634
North Carolina,2024-12-28,2025-01-04,8,2024,942.0,626.4878307299495,0.40734200507461527
North Carolina,2025-01-04,2025-01-11,9,2024,833.0,626.9194943029219,0.2838214378932298
North Carolina,2025-01-11,2025-01-18,10,2024,1109.0,582.3463633741695,0.6433341790935394
North Carolina,2025-01-18,2025-01-25,11,2024,1582.0,686.4155698391221,0.8341380453884764
North Carolina,2025-01-25,2025-02-01,12,2024,2082.0,778.4971709040457,0.9829153821423429
