location,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
North Carolina,2025-01-18,2025-02-15,11,2024,1694.0,455.4014181117017,1.3120652946629612
North Dakota,2025-01-18,2025-02-15,11,2024,85.0,49.16887043607995,0.5389525727391309
Ohio,2025-01-18,2025-02-15,11,2024,3705.0,337.96939202475335,1.6
Oklahoma,2025-01-18,2025-02-15,11,2024,787.0,284.67379462080294,1.014647508241362
Oregon,2025-01-18,2025-02-15,11,2024,502.0,141.29370875393218,1.262696877127218
Pennsylvania,2025-01-18,2025-02-15,11,2024,4571.0,1207.6799865763044,1.3304219019953374
Puerto Rico,2025-01-18,2025-02-15,11,2024,355.0,722.449065452369,-0.7090994125372463
Rhode Island,2025-01-18,2025-02-15,11,2024,180.0,39.58924627128864,1.494993869907741
South Carolina,2025-01-18,2025-02-15,11,2024,690.0,267.18934621472675,0.9464465769949636
South Dakota,2025-01-18,2025-02-15,11,2024,183.0,28.14084201963289,1.6
Tennessee,2025-01-18,2025-02-15,11,2024,699.0,251.6871248607914,1.0189282722409292
Texas,2025-01-18,2025-02-15,11,2024,2513.0,1910.3117753134889,0.2740853104863001
US,2025-01-18,2025-02-15,11,2024,47762.0,22756.496599807862,0.7413566691944204
Utah,2025-01-18,2025-02-15,11,2024,203.0,182.9046684743305,0.103702476616351
Vermont,2025-01-18,2025-02-15,11,2024,115.0,44.801118536601386,0.9292816780879054
Virginia,2025-01-18,2025-02-15,11,2024,1190.0,609.1667944019586,0.6688162161182207
Washington,2025-01-18,2025-02-15,11,2024,659.0,320.2002580650669,0.7201750495077546
West Virginia,2025-01-18,2025-02-15,11,2024,617.0,108.76116477345096,1.6
Wisconsin,2025-01-18,2025-02-15,11,2024,1107.0,245.32786312751531,1.5036484417925875
Wyoming,2025-01-18,2025-02-15,11,2024,72.0,31.113089360165603,0.8211957258978337
Alabama,2025-01-25,2025-02-22,12,2024,286.0,172.4626823201515,0.5035197269992615
Alaska,2025-01-25,2025-02-22,12,2024,52.0,27.616631817146747,0.6163038326824948
Arizona,2025-01-25,2025-02-22,12,2024,647.0,654.0532784197078,-0.0108258770737599
Arkansas,2025-01-25,2025-02-22,12,2024,392.0,344.01021851408007,0.1302355763951403
California,2025-01-25,2025-02-22,12,2024,2035.0,1836.9261248273176,0.1023492688012241
Colorado,2025-01-25,2025-02-22,12,2024,484.0,244.20018517659375,0.6820739316693754
Connecticut,2025-01-25,2025-02-22,12,2024,372.0,127.47372538259204,1.0658540079465366
Delaware,2025-01-25,2025-02-22,12,2024,164.0,33.8257191438199,1.555589304230554
District of Columbia,2025-01-25,2025-02-22,12,2024,102.0,35.14048130701256,1.0473153853066273
Florida,2025-01-25,2025-02-22,12,2024,2082.0,836.1289636913809,0.9115863041560406
Georgia,2025-01-25,2025-02-22,12,2024,461.0,502.86808974578537,-0.0867496160383511
Hawaii,2025-01-25,2025-02-22,12,2024,86.0,79.18910504325893,0.0815204603511112
Idaho,2025-01-25,2025-02-22,12,2024,152.0,37.20412071123276,1.387494539575874
Illinois,2025-01-25,2025-02-22,12,2024,1706.0,845.3976333855475,0.7015034577888954
Indiana,2025-01-25,2025-02-22,12,2024,1649.0,174.99485435821987,1.6
Iowa,2025-01-25,2025-02-22,12,2024,404.0,73.58460953345073,1.6
Kansas,2025-01-25,2025-02-22,12,2024,413.0,116.95940342376512,1.25552544733622
Kentucky,2025-01-25,2025-02-22,12,2024,896.0,285.59798726992045,1.14097536947403
Louisiana,2025-01-25,2025-02-22,12,2024,330.0,118.29531529371675,1.020516315328229
Maine,2025-01-25,2025-02-22,12,2024,266.0,79.17428607960277,1.2030458173869905
Maryland,2025-01-25,2025-02-22,12,2024,764.0,205.91900748162104,1.3075483853312724
Massachusetts,2025-01-25,2025-02-22,12,2024,1381.0,147.5154134162825,1.6
Michigan,2025-01-25,2025-02-22,12,2024,1789.0,759.3900343369494,0.8561393941231508
Minnesota,2025-01-25,2025-02-22,12,2024,384.0,226.6934369815976,0.5252431847270387
Mississippi,2025-01-25,2025-02-22,12,2024,209.0,164.89370256915623,0.2357602934389087
Missouri,2025-01-25,2025-02-22,12,2024,1380.0,635.424873813454,0.7746967725217635
Montana,2025-01-25,2025-02-22,12,2024,208.0,58.42832631183248,1.257563265327878
Nebraska,2025-01-25,2025-02-22,12,2024,297.0,52.20864566759716,1.6
Nevada,2025-01-25,2025-02-22,12,2024,123.0,38.70794911190839,1.138730168436044
New Hampshire,2025-01-25,2025-02-22,12,2024,212.0,27.9598885270198,1.6
New Jersey,2025-01-25,2025-02-22,12,2024,1205.0,154.28183136336523,1.6
New Mexico,2025-01-25,2025-02-22,12,2024,248.0,81.35140446055438,1.106457385213515
New York,2025-01-25,2025-02-22,12,2024,2035.0,1100.8520511578945,0.6139946518181878
North Carolina,2025-01-25,2025-02-22,12,2024,1174.0,440.5007492186341,0.978843709551236
North Dakota,2025-01-25,2025-02-22,12,2024,65.0,24.75678325879979,0.9409567220814132
Ohio,2025-01-25,2025-02-22,12,2024,3266.0,386.6603073131407,1.6
Oklahoma,2025-01-25,2025-02-22,12,2024,500.0,263.75447946531443,0.6378031971418965
Oregon,2025-01-25,2025-02-22,12,2024,486.0,120.925134397739,1.3848569191886266
Pennsylvania,2025-01-25,2025-02-22,12,2024,3749.0,804.478225020637,1.538074949586023
Puerto Rico,2025-01-25,2025-02-22,12,2024,240.0,677.2015044629525,-1.0346475145159584
Rhode Island,2025-01-25,2025-02-22,12,2024,160.0,33.23777136002877,1.548074904613495
South Carolina,2025-01-25,2025-02-22,12,2024,479.0,229.26473283200767,0.734556444572477
South Dakota,2025-01-25,2025-02-22,12,2024,110.0,29.96580988944603,1.276646512268511
Tennessee,2025-01-25,2025-02-22,12,2024,546.0,140.3601519271711,1.3531378996575023
Texas,2025-01-25,2025-02-22,12,2024,1775.0,2589.109907279578,-0.377336665484199
US,2025-01-25,2025-02-22,12,2024,39267.0,20710.550248484346,0.6397184101550248
Utah,2025-01-25,2025-02-22,12,2024,183.0,171.6625559113172,0.0635966117644288
Vermont,2025-01-25,2025-02-22,12,2024,107.0,41.13586748363464,0.9412318899159278
Virginia,2025-01-25,2025-02-22,12,2024,909.0,656.2544653151602,0.3253733419868814
Washington,2025-01-25,2025-02-22,12,2024,671.0,296.92069910887244,0.8134309998043046
West Virginia,2025-01-25,2025-02-22,12,2024,640.0,141.49677895771606,1.503710061272936
Wisconsin,2025-01-25,2025-02-22,12,2024,892.0,169.45085220539602,1.6
Wyoming,2025-01-25,2025-02-22,12,2024,99.0,34.71783293001794,1.0295201000727636
Alabama,2025-02-01,2025-03-01,13,2024,329.0,179.1148975732261,0.6054976873585218
Alaska,2025-02-01,2025-03-01,13,2024,57.0,30.60889624221232,0.6070044029224562
Arizona,2025-02-01,2025-03-01,13,2024,657.0,492.85588437697993,0.2869611887298662
Arkansas,2025-02-01,2025-03-01,13,2024,363.0,355.38640528679707,0.0211383173052137
California,2025-02-01,2025-03-01,13,2024,1466.0,2064.2499499574883,-0.3420317610689043
Colorado,2025-02-01,2025-03-01,13,2024,381.0,266.3510618117152,0.3568579756030567
Connecticut,2025-02-01,2025-03-01,13,2024,278.0,132.43925950848677,0.7375653924732779
Delaware,2025-02-01,2025-03-01,13,2024,125.0,19.66265021659173,1.6
District of Columbia,2025-02-01,2025-03-01,13,2024,120.0,27.151068350075303,1.4582052396858989
Florida,2025-02-01,2025-03-01,13,2024,1637.0,652.9149063168945,0.9182540340865026
Georgia,2025-02-01,2025-03-01,13,2024,437.0,496.403822886678,-0.1271833067025225
Hawaii,2025-02-01,2025-03-01,13,2024,67.0,78.91708281038316,-0.1614819271264176
Idaho,2025-02-01,2025-03-01,13,2024,124.0,58.17842826462109,0.7477566492395109
Illinois,2025-02-01,2025-03-01,13,2024,1311.0,839.1044011626725,0.4457817982912564
Indiana,2025-02-01,2025-03-01,13,2024,1210.0,146.36553335793857,1.6
Iowa,2025-02-01,2025-03-01,13,2024,355.0,101.4064599352326,1.2459809349314117
Kansas,2025-02-01,2025-03-01,13,2024,308.0,139.36193742364372,0.7891169230317452
Kentucky,2025-02-01,2025-03-01,13,2024,774.0000000000001,378.096371711575,0.7150725776719655
Louisiana,2025-02-01,2025-03-01,13,2024,359.0,105.96209251381244,1.2136295353305124
Maine,2025-02-01,2025-03-01,13,2024,205.0,71.84025104473618,1.0396074674131013
Maryland,2025-02-01,2025-03-01,13,2024,548.0,169.78176644808187,1.1677119196705066
Massachusetts,2025-02-01,2025-03-01,13,2024,1246.0,138.28396812076733,1.6
Michigan,2025-02-01,2025-03-01,13,2024,1669.0,719.6290551092111,0.8404543871919152
Minnesota,2025-02-01,2025-03-01,13,2024,287.0,212.6336397716214,0.2986978958825705
Mississippi,2025-02-01,2025-03-01,13,2024,194.0,222.4833038373164,-0.1363371495107133
Missouri,2025-02-01,2025-03-01,13,2024,861.0,983.7007620645873,-0.1330825294951028
Montana,2025-02-01,2025-03-01,13,2024,191.0,64.27930374293047,1.0788203271314671
Nebraska,2025-02-01,2025-03-01,13,2024,197.0,62.560041309636176,1.1362820390948878
Nevada,2025-02-01,2025-03-01,13,2024,97.0,31.63100651492865,1.0997045222361876
New Hampshire,2025-02-01,2025-03-01,13,2024,190.0,40.94370563041165,1.5159450509582912
New Jersey,2025-02-01,2025-03-01,13,2024,938.0,184.45311261651196,1.6
New Mexico,2025-02-01,2025-03-01,13,2024,184.0,48.42167504545712,1.319966731011776
New York,2025-02-01,2025-03-01,13,2024,1630.0,1021.4932426570904,0.4669493233742168
North Carolina,2025-02-01,2025-03-01,13,2024,918.0,364.5389439870296,0.9219132989457766
North Dakota,2025-02-01,2025-03-01,13,2024,47.0,12.027069123452527,1.304171578038389
Ohio,2025-02-01,2025-03-01,13,2024,2611.0,769.129268595158,1.2213131083466662
Oklahoma,2025-02-01,2025-03-01,13,2024,334.0,226.284046815778,0.3879299890179988
Oregon,2025-02-01,2025-03-01,13,2024,323.0,169.12225018381474,0.6442262184557253
Pennsylvania,2025-02-01,2025-03-01,13,2024,3136.0,512.3360722683328,1.6
Puerto Rico,2025-02-01,2025-03-01,13,2024,314.99999999999994,512.7225483449831,-0.4859411169175134
Rhode Island,2025-02-01,2025-03-01,13,2024,107.0,28.86858223444956,1.2853240605539948
South Carolina,2025-02-01,2025-03-01,13,2024,446.0,236.2601103140992,0.6334015434304581
South Dakota,2025-02-01,2025-03-01,13,2024,89.00000000000001,35.43829872292145,0.904189286105182
Tennessee,2025-02-01,2025-03-01,13,2024,526.0,185.24868478087268,1.040117752885834
Texas,2025-02-01,2025-03-01,13,2024,1556.0,3396.066638311041,-0.7801514129463776
US,2025-02-01,2025-03-01,13,2024,31893.0,24441.180301869463,0.2661075636139376
Utah,2025-02-01,2025-03-01,13,2024,123.0,161.15470687222302,-0.2682692946161227
Vermont,2025-02-01,2025-03-01,13,2024,65.0,23.752259178524127,0.9807379772371174
Virginia,2025-02-01,2025-03-01,13,2024,727.0,309.1043932721558,0.8533920549150622
Washington,2025-02-01,2025-03-01,13,2024,422.00000000000006,318.3787486387157,0.2809944807365561
West Virginia,2025-02-01,2025-03-01,13,2024,511.0,134.65498508751887,1.3282098369782744
Wisconsin,2025-02-01,2025-03-01,13,2024,783.0,215.50194551387585,1.2868094867409603
Wyoming,2025-02-01,2025-03-01,13,2024,56.99999999999999,40.57979164290977,0.3328287391221383
Alabama,2025-02-08,2025-03-08,14,2024,314.0,209.00018157914675,0.4054642434459348
Alaska,2025-02-08,2025-03-08,14,2024,62.0,34.67288974784982,0.5687437169057339
Arizona,2025-02-08,2025-03-08,14,2024,499.0,374.6003185292195,0.2860825030340779
Arkansas,2025-02-08,2025-03-08,14,2024,325.0,280.3234080354585,0.1473924555560124
California,2025-02-08,2025-03-08,14,2024,1069.0,1598.3590033410524,-0.4019442775892798
Colorado,2025-02-08,2025-03-08,14,2024,311.0,276.77164461197503,0.1162038339300535
Connecticut,2025-02-08,2025-03-08,14,2024,187.0,150.4256466698386,0.2163472394101377
Delaware,2025-02-08,2025-03-08,14,2024,81.0,32.77005114977292,0.8871448982166679
District of Columbia,2025-02-08,2025-03-08,14,2024,103.0,32.28427969775068,1.13930569476899
Florida,2025-02-08,2025-03-08,14,2024,1324.0,1473.3451038379835,-0.10680143435959
Georgia,2025-02-08,2025-03-08,14,2024,396.0,419.47749561071305,-0.0574546791265131
Hawaii,2025-02-08,2025-03-08,14,2024,63.0,69.65897891723674,-0.0989821078192614
Idaho,2025-02-08,2025-03-08,14,2024,95.0,84.75269546860508,0.1128806718796147
Illinois,2025-02-08,2025-03-08,14,2024,960.0,902.7467006458998,0.061425286241576
Indiana,2025-02-08,2025-03-08,14,2024,900.0,276.75940425105114,1.1767499709721374
Iowa,2025-02-08,2025-03-08,14,2024,271.0,74.12319695935004,1.2866726742697416
Kansas,2025-02-08,2025-03-08,14,2024,251.0,181.88785661079515,0.3205559279174705
Kentucky,2025-02-08,2025-03-08,14,2024,633.0,403.376841056407,0.4497017363481417
Louisiana,2025-02-08,2025-03-08,14,2024,398.0,148.06172269872667,0.9846009504205364
Maine,2025-02-08,2025-03-08,14,2024,200.0,27.809625031082533,1.6
Maryland,2025-02-08,2025-03-08,14,2024,379.0,202.78132282428425,0.6231237807620307
Massachusetts,2025-02-08,2025-03-08,14,2024,749.0,205.3155786947487,1.2906662745454058
Michigan,2025-02-08,2025-03-08,14,2024,1264.0,492.6232158913816,0.9410548958608952
Minnesota,2025-02-08,2025-03-08,14,2024,213.0,183.96354662082672,0.1458172546523295
Mississippi,2025-02-08,2025-03-08,14,2024,172.0,121.5655390016017,0.3446456953230559
Missouri,2025-02-08,2025-03-08,14,2024,693.0,733.5369321481026,-0.0567683158690357
Montana,2025-02-08,2025-03-08,14,2024,159.0,87.34094563801878,0.5939701045945665
Nebraska,2025-02-08,2025-03-08,14,2024,153.0,62.156712017089575,0.8913334723754014
Nevada,2025-02-08,2025-03-08,14,2024,79.0,39.26681050876399,0.6864990656101404
New Hampshire,2025-02-08,2025-03-08,14,2024,145.0,36.51942885308166,1.358747720152016
New Jersey,2025-02-08,2025-03-08,14,2024,630.0,289.00406638555654,0.7774109176398403
New Mexico,2025-02-08,2025-03-08,14,2024,178.0,63.97940217127068,1.0133154758380192
New York,2025-02-08,2025-03-08,14,2024,1278.0,939.1715026259004,0.307771493354676
North Carolina,2025-02-08,2025-03-08,14,2024,822.0,385.0569525067785,0.7569712967416358
North Dakota,2025-02-08,2025-03-08,14,2024,32.0,16.470280327583172,0.6360063912223985
Ohio,2025-02-08,2025-03-08,14,2024,1905.0,1058.1851195627064,0.5875069478813097
Oklahoma,2025-02-08,2025-03-08,14,2024,236.0,177.0748618121359,0.2858561072803596
Oregon,2025-02-08,2025-03-08,14,2024,208.0,326.7888117398784,-0.4500352824014735
Pennsylvania,2025-02-08,2025-03-08,14,2024,2429.0,794.2499178782779,1.1169901089706364
Puerto Rico,2025-02-08,2025-03-08,14,2024,283.0,383.8600000759063,-0.3039053938284377
Rhode Island,2025-02-08,2025-03-08,14,2024,79.0,42.86835165771254,0.6008334935385009
South Carolina,2025-02-08,2025-03-08,14,2024,408.0,106.40362340142254,1.3371212370937196
South Dakota,2025-02-08,2025-03-08,14,2024,59.0,55.07541099085768,0.0676471525362645
Tennessee,2025-02-08,2025-03-08,14,2024,479.0,293.6718111776523,0.4879238713371165
Texas,2025-02-08,2025-03-08,14,2024,1211.0,3761.2443694958993,-1.1327437984575122
US,2025-02-08,2025-03-08,14,2024,24679.0,27280.107009365747,-0.1002012126369518
Utah,2025-02-08,2025-03-08,14,2024,127.0,158.02965889024745,-0.2170604548062567
Vermont,2025-02-08,2025-03-08,14,2024,43.0,15.946046571159274,0.9541550679362008
Virginia,2025-02-08,2025-03-08,14,2024,556.0,265.502976383316,0.7371798279660551
Washington,2025-02-08,2025-03-08,14,2024,253.0,393.25546215243673,-0.4396648132687435
West Virginia,2025-02-08,2025-03-08,14,2024,458.0,106.70486395414616,1.449655464855339
Wisconsin,2025-02-08,2025-03-08,14,2024,501.0,263.7682013967086,0.6397453881995618
Wyoming,2025-02-08,2025-03-08,14,2024,53.0,60.68174809817848,-0.1330040236993461
Alabama,2025-02-15,2025-03-15,15,2024,272.0,130.58907896753465,0.7297877663062042
Alaska,2025-02-15,2025-03-15,15,2024,31.0,52.79877592830319,-0.5195148118471531
Arizona,2025-02-15,2025-03-15,15,2024,393.0,438.5468402921431,-0.1093933784673151
Arkansas,2025-02-15,2025-03-15,15,2024,229.0,205.58376446456907,0.1073733397177845
California,2025-02-15,2025-03-15,15,2024,997.0,1354.3696244975786,-0.3060762054101769
Colorado,2025-02-15,2025-03-15,15,2024,215.0,176.39350416816887,0.1969079553439883
Connecticut,2025-02-15,2025-03-15,15,2024,153.0,132.90720121157443,0.1398055706430234
Delaware,2025-02-15,2025-03-15,15,2024,64.0,31.432366453938045,0.6952303811027489
District of Columbia,2025-02-15,2025-03-15,15,2024,81.0,29.29320639484252,0.9957957712793974
Florida,2025-02-15,2025-03-15,15,2024,1111.0,880.4295293110938,0.2323704202283174
Georgia,2025-02-15,2025-03-15,15,2024,365.0,394.88439696895887,-0.078488908388115
Hawaii,2025-02-15,2025-03-15,15,2024,56.0,77.60186040879667,-0.3213441006436097
Idaho,2025-02-15,2025-03-15,15,2024,99.0,66.44991331820741,0.3937848884618038
Illinois,2025-02-15,2025-03-15,15,2024,718.0,707.2452420442728,0.0150709369372954
Indiana,2025-02-15,2025-03-15,15,2024,599.0,234.8824533733448,0.9335960531995536
Iowa,2025-02-15,2025-03-15,15,2024,187.0,47.3916911759553,1.3571138337626092
Kansas,2025-02-15,2025-03-15,15,2024,164.0,210.716119477228,-0.2493008443610058
Kentucky,2025-02-15,2025-03-15,15,2024,494.0,271.02450200760944,0.598665619419406
Louisiana,2025-02-15,2025-03-15,15,2024,327.0,98.28464873724904,1.1950226440750704
Maine,2025-02-15,2025-03-15,15,2024,115.0,29.49883212233545,1.3359017992970892
Maryland,2025-02-15,2025-03-15,15,2024,291.0,173.2013907902778,0.5165417540110395
Massachusetts,2025-02-15,2025-03-15,15,2024,446.0,449.19458918549833,-0.0071213150962519
Michigan,2025-02-15,2025-03-15,15,2024,854.9999999999999,437.9502797901061,0.6678842273620358
Minnesota,2025-02-15,2025-03-15,15,2024,176.0,199.069520307387,-0.122515175111725
Mississippi,2025-02-15,2025-03-15,15,2024,190.0,148.56872197566128,0.2445174620688419
Missouri,2025-02-15,2025-03-15,15,2024,440.0,370.64911508625073,0.1710947053190059
Montana,2025-02-15,2025-03-15,15,2024,125.0,54.293610114171045,0.8236245545720378
Nebraska,2025-02-15,2025-03-15,15,2024,80.0,48.07483633177016,0.501102749578743
Nevada,2025-02-15,2025-03-15,15,2024,88.0,46.2305073097135,0.6335963446217225
New Hampshire,2025-02-15,2025-03-15,15,2024,79.0,27.434238356909823,1.0344326396823351
New Jersey,2025-02-15,2025-03-15,15,2024,465.0,463.71726489909577,0.0027564459400624
New Mexico,2025-02-15,2025-03-15,15,2024,146.0,75.0939670430484,0.6584636017547316
New York,2025-02-15,2025-03-15,15,2024,1107.0,966.9070982582032,0.1351757575101002
North Carolina,2025-02-15,2025-03-15,15,2024,667.0,243.4131355624633,1.0054282015195533
North Dakota,2025-02-15,2025-03-15,15,2024,36.0,12.8025630524582,0.9860636092874566
Ohio,2025-02-15,2025-03-15,15,2024,1361.0,1621.036451279952,-0.1747282207589791
Oklahoma,2025-02-15,2025-03-15,15,2024,143.0,162.24348900063313,-0.1254295841749568
Oregon,2025-02-15,2025-03-15,15,2024,184.0,412.1525087958258,-0.8034609704111384
Pennsylvania,2025-02-15,2025-03-15,15,2024,1648.0,923.1379719392648,0.579062941784489
Puerto Rico,2025-02-15,2025-03-15,15,2024,346.0,362.9595554558539,-0.0477179701315373
Rhode Island,2025-02-15,2025-03-15,15,2024,68.0,56.76492494885414,0.1777247479125954
South Carolina,2025-02-15,2025-03-15,15,2024,269.0,112.32964319082268,0.8681211906673454
South Dakota,2025-02-15,2025-03-15,15,2024,26.0,33.32637512247534,-0.2400771466819304
Tennessee,2025-02-15,2025-03-15,15,2024,461.0,233.72410175901425,0.6771541017246641
Texas,2025-02-15,2025-03-15,15,2024,909.0,1331.4213777283092,-0.3813085512073177
US,2025-02-15,2025-03-15,15,2024,18848.0,13976.819139945152,0.2989881360256063
Utah,2025-02-15,2025-03-15,15,2024,102.0,192.4305581931976,-0.6301895874435193
Vermont,2025-02-15,2025-03-15,15,2024,32.0,25.324520725340744,0.2260067096771023
Virginia,2025-02-15,2025-03-15,15,2024,514.0,242.9204753971476,0.7473246489976582
Washington,2025-02-15,2025-03-15,15,2024,201.0,351.1119701319002,-0.5556815245804039
West Virginia,2025-02-15,2025-03-15,15,2024,347.0,121.74682686506974,1.0420785638203691
Wisconsin,2025-02-15,2025-03-15,15,2024,326.0,278.6009025106853,0.1565969326791263
Wyoming,2025-02-15,2025-03-15,15,2024,44.0,66.1502299847615,-0.4002698581336652
Alabama,2025-02-22,2025-03-22,16,2024,192.0,81.50265143725484,0.8498597574472928
Alaska,2025-02-22,2025-03-22,16,2024,26.0,54.60915545091088,-0.7225109880794758
Arizona,2025-02-22,2025-03-22,16,2024,346.0,329.0297764875263,0.0501418977765926
Arkansas,2025-02-22,2025-03-22,16,2024,164.0,74.62330024750756,0.7801810338681809
California,2025-02-22,2025-03-22,16,2024,711.0,1032.3825706080663,-0.3725148382335241
Colorado,2025-02-22,2025-03-22,16,2024,162.0,176.66917179392055,-0.0861730347449656
Connecticut,2025-02-22,2025-03-22,16,2024,118.0,113.0119706380814,0.0428200446325304
Delaware,2025-02-22,2025-03-22,16,2024,48.0,58.81135016375098,-0.1993751469052402
District of Columbia,2025-02-22,2025-03-22,16,2024,67.0,17.800043345615805,1.2856485297249995
Florida,2025-02-22,2025-03-22,16,2024,925.0,1060.2812441095095,-0.1363579434030208
Georgia,2025-02-22,2025-03-22,16,2024,235.0,279.3149355248819,-0.1720819357958039
Hawaii,2025-02-22,2025-03-22,16,2024,42.0,41.8595819794347,0.0032708788586734
Idaho,2025-02-22,2025-03-22,16,2024,83.0,102.58766495479176,-0.2096014597504352
Illinois,2025-02-22,2025-03-22,16,2024,509.0,661.1508564669218,-0.2610826841173645
Indiana,2025-02-22,2025-03-22,16,2024,392.0,350.8774560096245,0.1105266332209806
Iowa,2025-02-22,2025-03-22,16,2024,99.0,38.22120132889111,0.9359527351716296
Kansas,2025-02-22,2025-03-22,16,2024,120.0,153.3559929388752,-0.2434710315421266
Kentucky,2025-02-22,2025-03-22,16,2024,372.0,360.12770405824165,0.0323467730121613
Louisiana,2025-02-22,2025-03-22,16,2024,230.0,107.88722110247436,0.75210503271654
Maine,2025-02-22,2025-03-22,16,2024,83.0,36.66201509506207,0.8021647694764269
Maryland,2025-02-22,2025-03-22,16,2024,210.0,207.919166227926,0.0099107207836039
Massachusetts,2025-02-22,2025-03-22,16,2024,320.0,312.56748796168534,0.0234265136198059
Michigan,2025-02-22,2025-03-22,16,2024,948.0,591.8386978808629,0.4704864469326688
Minnesota,2025-02-22,2025-03-22,16,2024,197.0,199.440168502939,-0.0122487600618672
Mississippi,2025-02-22,2025-03-22,16,2024,102.0,51.668285377309225,0.670715509330889
Missouri,2025-02-22,2025-03-22,16,2024,370.0,360.20484522700133,0.0267568269048483
Montana,2025-02-22,2025-03-22,16,2024,91.0,73.2160149711391,0.2148086149742152
Nebraska,2025-02-22,2025-03-22,16,2024,58.0,52.36630166680749,0.100357952067239
Nevada,2025-02-22,2025-03-22,16,2024,81.0,35.3223529117117,0.8142859128180313
New Hampshire,2025-02-22,2025-03-22,16,2024,53.0,40.1567527595797,0.2715960318209593
New Jersey,2025-02-22,2025-03-22,16,2024,345.0,347.63238773474774,-0.0075792617295755
New Mexico,2025-02-22,2025-03-22,16,2024,110.0,119.8278932411747,-0.0848369618484428
New York,2025-02-22,2025-03-22,16,2024,894.0,1066.2035717051515,-0.1759733036810828
North Carolina,2025-02-22,2025-03-22,16,2024,434.0,113.70107544790056,1.3330166308168394
North Dakota,2025-02-22,2025-03-22,16,2024,24.0,7.08308377880252,1.129102369354852
Ohio,2025-02-22,2025-03-22,16,2024,797.0,1701.8785125693312,-0.7579667433631032
Oklahoma,2025-02-22,2025-03-22,16,2024,86.0,79.05934801959829,0.0831399087706019
Oregon,2025-02-22,2025-03-22,16,2024,126.0,321.4815310464212,-0.9318587800642444
Pennsylvania,2025-02-22,2025-03-22,16,2024,1347.0,905.6356604637604,0.3966366194529955
Puerto Rico,2025-02-22,2025-03-22,16,2024,243.0,328.520825371556,-0.3004713296007137
Rhode Island,2025-02-22,2025-03-22,16,2024,43.0,58.79681861019208,-0.3067628251246677
South Carolina,2025-02-22,2025-03-22,16,2024,188.0,139.31188502860192,0.297879320002326
South Dakota,2025-02-22,2025-03-22,16,2024,16.0,43.59202623436588,-0.9643417150032128
Tennessee,2025-02-22,2025-03-22,16,2024,308.0,123.2674743186962,0.9109049834298092
Texas,2025-02-22,2025-03-22,16,2024,611.0,943.7875937448134,-0.4342278511931789
US,2025-02-22,2025-03-22,16,2024,14035.0,12845.741380771437,0.0885352675839019
Utah,2025-02-22,2025-03-22,16,2024,76.0,121.48280177070784,-0.4641652045664708
Vermont,2025-02-22,2025-03-22,16,2024,34.0,26.155485596971104,0.253768987747796
Virginia,2025-02-22,2025-03-22,16,2024,339.0,167.7997295438633,0.7002326376779324
Washington,2025-02-22,2025-03-22,16,2024,165.0,233.15687866926245,-0.3440035240324626
West Virginia,2025-02-22,2025-03-22,16,2024,275.0,120.83618844408193,0.8177234409084635
Wisconsin,2025-02-22,2025-03-22,16,2024,186.0,199.679380778438,-0.0705998971399912
Wyoming,2025-02-22,2025-03-22,16,2024,30.0,49.077007098836106,-0.4795747581174208
Alabama,2025-03-01,2025-03-29,17,2024,169.0,77.18319765987107,0.7767436762700184
Alaska,2025-03-01,2025-03-29,17,2024,32.0,56.67138748413438,-0.5582536048992472
Arizona,2025-03-01,2025-03-29,17,2024,238.0,367.01330800490257,-0.4316555486403528
Arkansas,2025-03-01,2025-03-29,17,2024,111.0,76.40193356364553,0.3694871095689951
California,2025-03-01,2025-03-29,17,2024,596.0,709.4177924011851,-0.1739361235814982
Colorado,2025-03-01,2025-03-29,17,2024,121.0,131.10647997167814,-0.0795872191247015
Connecticut,2025-03-01,2025-03-29,17,2024,77.0,128.89470013816663,-0.5100152966024174
Delaware,2025-03-01,2025-03-29,17,2024,34.0,48.110797086901975,-0.3387308490735181
District of Columbia,2025-03-01,2025-03-29,17,2024,69.0,30.19315652635658,0.808296513396876
Florida,2025-03-01,2025-03-29,17,2024,727.0,865.1305786401049,-0.1737346326481192
Georgia,2025-03-01,2025-03-29,17,2024,190.0,123.80926077662976,0.4254867699234097
Hawaii,2025-03-01,2025-03-29,17,2024,31.0,52.83407038147058,-0.5201706423978174
Idaho,2025-03-01,2025-03-29,17,2024,50.0,77.79639718526576,-0.4350416420951055
Illinois,2025-03-01,2025-03-29,17,2024,355.0,418.8619489962721,-0.1649952335280247
Indiana,2025-03-01,2025-03-29,17,2024,237.0,166.22609978861456,0.3529238859888863
Iowa,2025-03-01,2025-03-29,17,2024,55.0,21.88831213690606,0.8947252975014228
Kansas,2025-03-01,2025-03-29,17,2024,68.0,57.95766195475284,0.1572869122725846
Kentucky,2025-03-01,2025-03-29,17,2024,267.0,203.36141724649096,0.271096901023907
Louisiana,2025-03-01,2025-03-29,17,2024,178.0,106.50725733326531,0.5098274504748534
Maine,2025-03-01,2025-03-29,17,2024,59.0,27.3324581915067,0.7503364822355052
Maryland,2025-03-01,2025-03-29,17,2024,135.0,245.2447308617,-0.5936709965712765
Massachusetts,2025-03-01,2025-03-29,17,2024,223.0,421.3765627146382,-0.6342511930000656
