location,horizon,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
Colorado,4,2025-01-18,2025-02-15,11,2024,583.0,390.66209121257725,0.3995015269967537
Connecticut,4,2025-01-18,2025-02-15,11,2024,499.0,279.68179783697195,0.5773864627679943
Delaware,4,2025-01-18,2025-02-15,11,2024,230.0,115.45664556594453,0.6848986478425623
District of Columbia,4,2025-01-18,2025-02-15,11,2024,82.99999999999997,25.268924681146466,1.1624301293241035
Florida,4,2025-01-18,2025-02-15,11,2024,2619.0,1493.8114660656468,0.5611742285379329
Georgia,4,2025-01-18,2025-02-15,11,2024,734.0,607.7712704080867,0.1884278843043496
Hawaii,4,2025-01-18,2025-02-15,11,2024,79.0,127.08108788135428,-0.4706369277429836
Idaho,4,2025-01-18,2025-02-15,11,2024,152.0,124.0215531737036,0.2019517735640539
Illinois,4,2025-01-18,2025-02-15,11,2024,2064.0,764.362547555245,0.9925358654595716
Indiana,4,2025-01-18,2025-02-15,11,2024,1717.0,284.7241529231469,1.6
Iowa,4,2025-01-18,2025-02-15,11,2024,516.0,285.53817661685946,0.5901710955140693
Kansas,4,2025-01-18,2025-02-15,11,2024,519.0,147.3701671721996,1.254118530888329
Kentucky,4,2025-01-18,2025-02-15,11,2024,1203.0,197.6326959936948,1.6
Louisiana,4,2025-01-18,2025-02-15,11,2024,387.0,203.6890775910874,0.6395132065081679
Maine,4,2025-01-18,2025-02-15,11,2024,267.0,71.55739207409906,1.3066091169968177
Maryland,4,2025-01-18,2025-02-15,11,2024,1081.0,293.0257594988045,1.3028990785630477
Massachusetts,4,2025-01-18,2025-02-15,11,2024,1522.0,496.230322649258,1.1193840082934925
Michigan,4,2025-01-18,2025-02-15,11,2024,1800.0,792.783930545942,0.8192860487381939
Minnesota,4,2025-01-18,2025-02-15,11,2024,499.0,613.7642122113566,-0.206630701091476
Mississippi,4,2025-01-18,2025-02-15,11,2024,265.0,137.9758690103896,0.6491959949637698
Missouri,4,2025-01-18,2025-02-15,11,2024,1425.0,528.3378135995329,0.9910017838921226
Montana,4,2025-01-18,2025-02-15,11,2024,159.0,47.90735645163862,1.185245991383948
Nebraska,4,2025-01-18,2025-02-15,11,2024,311.0,183.75104021062936,0.5239939976282564
Nevada,4,2025-01-18,2025-02-15,11,2024,147.00000000000003,188.5205789341865,-0.2472853408210191
New Hampshire,4,2025-01-18,2025-02-15,11,2024,205.0,92.04914000805968,0.7947484280002408
New Jersey,4,2025-01-18,2025-02-15,11,2024,1517.0,838.9433230554578,0.5918145409476168
New Mexico,4,2025-01-18,2025-02-15,11,2024,248.0,188.1529943124896,0.2748967151515202
New York,4,2025-01-18,2025-02-15,11,2024,2492.0,1859.062141344812,0.2928769080492222
North Carolina,4,2025-01-18,2025-02-15,11,2024,1694.0,773.0303617018444,0.7838269199892149
North Dakota,4,2025-01-18,2025-02-15,11,2024,85.0,46.81914924125245,0.5869211252378728
Ohio,4,2025-01-18,2025-02-15,11,2024,3705.0,499.2576379590097,1.6
Oklahoma,4,2025-01-18,2025-02-15,11,2024,787.0,277.90308262020454,1.0386337425060104
Oregon,4,2025-01-18,2025-02-15,11,2024,502.0,119.46595102656632,1.4292230211926702
Pennsylvania,4,2025-01-18,2025-02-15,11,2024,4571.0,2064.9028641252144,0.7943833927367381
Puerto Rico,4,2025-01-18,2025-02-15,11,2024,355.0,1224.9424928406663,-1.236534478215007
Rhode Island,4,2025-01-18,2025-02-15,11,2024,180.0,54.217554659429446,1.1872161093475988
South Carolina,4,2025-01-18,2025-02-15,11,2024,690.0,234.0502137536834,1.0783406569012906
South Dakota,4,2025-01-18,2025-02-15,11,2024,183.0,46.3601186695113,1.3571552613456803
Tennessee,4,2025-01-18,2025-02-15,11,2024,699.0,463.4562684435277,0.4102129288136487
Texas,4,2025-01-18,2025-02-15,11,2024,2513.0,1933.276586110568,0.2621417108955768
US,4,2025-01-18,2025-02-15,11,2024,47762.0,26538.25654152975,0.5876262654234932
Utah,4,2025-01-18,2025-02-15,11,2024,203.0,262.08183686716166,-0.2543451567264929
Vermont,4,2025-01-18,2025-02-15,11,2024,115.0,33.7317477567756,1.2059360014940643
Virginia,4,2025-01-18,2025-02-15,11,2024,1190.0,276.5271618751383,1.4566297603276777
Washington,4,2025-01-18,2025-02-15,11,2024,659.0,347.9829498650909,0.6372167682662058
West Virginia,4,2025-01-18,2025-02-15,11,2024,617.0,107.59444528980686,1.6
Wisconsin,4,2025-01-18,2025-02-15,11,2024,1107.0,329.9373290089092,1.208382848198597
Wyoming,4,2025-01-18,2025-02-15,11,2024,72.0,47.38343129736907,0.4113020146003592
Alabama,4,2025-01-25,2025-02-22,12,2024,286.0,329.19801648425727,-0.1402103086952122
Alaska,4,2025-01-25,2025-02-22,12,2024,52.0,24.797417265349107,0.7200175326297105
Arizona,4,2025-01-25,2025-02-22,12,2024,647.0,1026.6358568115113,-0.4611254620188534
Arkansas,4,2025-01-25,2025-02-22,12,2024,392.0,178.76865441282075,0.7821388408875078
California,4,2025-01-25,2025-02-22,12,2024,2035.0,3467.398513900035,-0.5327058653640524
Colorado,4,2025-01-25,2025-02-22,12,2024,484.0,338.1689544602568,0.3576505169742257
Connecticut,4,2025-01-25,2025-02-22,12,2024,372.0,260.69808525051747,0.354386926716379
Delaware,4,2025-01-25,2025-02-22,12,2024,164.0,96.93992380266847,0.5215912056268293
District of Columbia,4,2025-01-25,2025-02-22,12,2024,102.0,32.42159140988478,1.125526847707639
Florida,4,2025-01-25,2025-02-22,12,2024,2082.0,1829.486057000811,0.1292276257737707
Georgia,4,2025-01-25,2025-02-22,12,2024,461.0,702.7275648465227,-0.4208264084274438
Hawaii,4,2025-01-25,2025-02-22,12,2024,86.0,98.36848402988736,-0.1329268826595706
Idaho,4,2025-01-25,2025-02-22,12,2024,152.0,112.646662815632,0.2973437352237997
Illinois,4,2025-01-25,2025-02-22,12,2024,1706.0,793.5516060001189,0.7647147848677873
Indiana,4,2025-01-25,2025-02-22,12,2024,1649.0,307.488870444429,1.6
Iowa,4,2025-01-25,2025-02-22,12,2024,404.0,244.76360082564912,0.4995169654574933
Kansas,4,2025-01-25,2025-02-22,12,2024,413.0,125.106777208584,1.1887369875834572
Kentucky,4,2025-01-25,2025-02-22,12,2024,896.0,268.02620360263325,1.2042470760389108
Louisiana,4,2025-01-25,2025-02-22,12,2024,330.0,300.4293749695193,0.0935826321901611
Maine,4,2025-01-25,2025-02-22,12,2024,266.0,59.65382185373688,1.482066010094691
Maryland,4,2025-01-25,2025-02-22,12,2024,764.0,308.49603444262635,0.9049305545703143
Massachusetts,4,2025-01-25,2025-02-22,12,2024,1381.0,604.502338554639,0.8252285791542491
Michigan,4,2025-01-25,2025-02-22,12,2024,1789.0,623.3403555088776,1.0532752376438932
Minnesota,4,2025-01-25,2025-02-22,12,2024,384.0,629.2937892496238,-0.4929427085410118
Mississippi,4,2025-01-25,2025-02-22,12,2024,209.0,142.16112799975917,0.3831367655564746
Missouri,4,2025-01-25,2025-02-22,12,2024,1380.0,437.2516830024893,1.1477697893358263
Montana,4,2025-01-25,2025-02-22,12,2024,208.0,51.6623333795949,1.3784337885935698
Nebraska,4,2025-01-25,2025-02-22,12,2024,297.0,129.4262074928558,0.8262858795002161
Nevada,4,2025-01-25,2025-02-22,12,2024,123.0,140.7340778196336,-0.1336710449063938
New Hampshire,4,2025-01-25,2025-02-22,12,2024,212.0,86.07436849038535,0.8945296019627254
New Jersey,4,2025-01-25,2025-02-22,12,2024,1205.0,995.414483157982,0.1909010585190138
New Mexico,4,2025-01-25,2025-02-22,12,2024,248.0,180.05659292075552,0.3186432459988841
New York,4,2025-01-25,2025-02-22,12,2024,2035.0,2085.2809858013643,-0.0243959495866432
North Carolina,4,2025-01-25,2025-02-22,12,2024,1174.0,1018.7217567838986,0.1417383449799771
North Dakota,4,2025-01-25,2025-02-22,12,2024,65.0,57.2620083040845,0.1247045196837604
Ohio,4,2025-01-25,2025-02-22,12,2024,3266.0,563.9981678508311,1.6
Oklahoma,4,2025-01-25,2025-02-22,12,2024,500.0,339.6466167067366,0.38576047578964
Oregon,4,2025-01-25,2025-02-22,12,2024,486.0,147.11288237135733,1.1902894213151978
Pennsylvania,4,2025-01-25,2025-02-22,12,2024,3749.0,2502.788968192306,0.4039506681745193
Puerto Rico,4,2025-01-25,2025-02-22,12,2024,240.0,777.38605088176,-1.1724256769761725
Rhode Island,4,2025-01-25,2025-02-22,12,2024,160.0,77.62687552411313,0.7166907962055875
South Carolina,4,2025-01-25,2025-02-22,12,2024,479.0,445.17391178905865,0.07307729114068
South Dakota,4,2025-01-25,2025-02-22,12,2024,110.0,46.732568118165226,0.8439162666264215
Tennessee,4,2025-01-25,2025-02-22,12,2024,546.0,374.7048576034359,0.3756449204514993
Texas,4,2025-01-25,2025-02-22,12,2024,1775.0,2188.638903766029,-0.2093730015384487
US,4,2025-01-25,2025-02-22,12,2024,39267.0,35099.17259735929,0.1122038900668602
Utah,4,2025-01-25,2025-02-22,12,2024,183.0,204.45906372112583,-0.1103110531801663
Vermont,4,2025-01-25,2025-02-22,12,2024,107.0,35.24901220718232,1.091719095651849
Virginia,4,2025-01-25,2025-02-22,12,2024,909.0,349.5039488867469,0.9540726266610662
Washington,4,2025-01-25,2025-02-22,12,2024,671.0,318.3923846538926,0.7438379476880543
West Virginia,4,2025-01-25,2025-02-22,12,2024,640.0,106.15115097236476,1.6
Wisconsin,4,2025-01-25,2025-02-22,12,2024,892.0,440.4884458920079,0.7044347312949553
Wyoming,4,2025-01-25,2025-02-22,12,2024,99.0,66.56106163144808,0.3921383802665659
Alabama,4,2025-02-01,2025-03-01,13,2024,329.0,372.3919585235809,-0.1235360405919001
Alaska,4,2025-02-01,2025-03-01,13,2024,57.0,21.76158428165861,0.935368795553592
Arizona,4,2025-02-01,2025-03-01,13,2024,657.0,920.5158626070668,-0.3368150595344676
Arkansas,4,2025-02-01,2025-03-01,13,2024,363.0,256.16487659423774,0.3474364452741261
California,4,2025-02-01,2025-03-01,13,2024,1466.0,3773.383162226765,-0.9450174694541572
Colorado,4,2025-02-01,2025-03-01,13,2024,381.0,336.0485073638237,0.1251937498473481
Connecticut,4,2025-02-01,2025-03-01,13,2024,278.0,387.004751050788,-0.3298058027031967
Delaware,4,2025-02-01,2025-03-01,13,2024,125.0,115.99670734616753,0.0741361148901731
District of Columbia,4,2025-02-01,2025-03-01,13,2024,120.0,170.87415978515554,-0.3509720342894145
Florida,4,2025-02-01,2025-03-01,13,2024,1637.0,2584.4941247329903,-0.4564406550296489
Georgia,4,2025-02-01,2025-03-01,13,2024,437.0,838.3200816906876,-0.6503732271396521
Hawaii,4,2025-02-01,2025-03-01,13,2024,67.0,87.94613260984465,-0.2685232297425788
Idaho,4,2025-02-01,2025-03-01,13,2024,124.0,87.37864304251096,0.3466833913890976
Illinois,4,2025-02-01,2025-03-01,13,2024,1311.0,1223.8078928912146,0.0687686809527035
Indiana,4,2025-02-01,2025-03-01,13,2024,1210.0,462.84784466846327,0.9596451660778156
Iowa,4,2025-02-01,2025-03-01,13,2024,355.0,296.86765902189364,0.1782814402289787
Kansas,4,2025-02-01,2025-03-01,13,2024,308.0,140.14521209961669,0.7835520434280703
Kentucky,4,2025-02-01,2025-03-01,13,2024,774.0000000000001,255.89754416976257,1.1041856847625215
Louisiana,4,2025-02-01,2025-03-01,13,2024,359.0,313.77497006712656,0.1342460286553146
Maine,4,2025-02-01,2025-03-01,13,2024,205.0,71.27134602035053,1.0474484387843557
Maryland,4,2025-02-01,2025-03-01,13,2024,548.0,364.1871916568401,0.4076883655372745
Massachusetts,4,2025-02-01,2025-03-01,13,2024,1246.0,797.5979128627574,0.4456383645495005
Michigan,4,2025-02-01,2025-03-01,13,2024,1669.0,987.5809624756878,0.5243083617780968
Minnesota,4,2025-02-01,2025-03-01,13,2024,287.0,642.1677605375185,-0.8034451129301683
Mississippi,4,2025-02-01,2025-03-01,13,2024,194.0,178.19351039933363,0.0845332729681027
Missouri,4,2025-02-01,2025-03-01,13,2024,861.0,475.7749962143121,0.5922105971133087
Montana,4,2025-02-01,2025-03-01,13,2024,191.0,42.02808934022528,1.4956422291325475
Nebraska,4,2025-02-01,2025-03-01,13,2024,197.0,130.74999848566753,0.407360854767048
Nevada,4,2025-02-01,2025-03-01,13,2024,97.0,137.0847940122311,-0.3429004671539077
New Hampshire,4,2025-02-01,2025-03-01,13,2024,190.0,143.85072293068362,0.2765697129518809
New Jersey,4,2025-02-01,2025-03-01,13,2024,938.0,1321.8795496884163,-0.3427506374425855
New Mexico,4,2025-02-01,2025-03-01,13,2024,184.0,134.7599813753506,0.3094673413404107
New York,4,2025-02-01,2025-03-01,13,2024,1630.0,2307.75776596035,-0.3475162925945643
North Carolina,4,2025-02-01,2025-03-01,13,2024,918.0,1486.409803415993,-0.4815053768666431
North Dakota,4,2025-02-01,2025-03-01,13,2024,47.0,58.8384214510039,-0.2204469429151303
Ohio,4,2025-02-01,2025-03-01,13,2024,2611.0,1143.7269446506125,0.8249500791356486
Oklahoma,4,2025-02-01,2025-03-01,13,2024,334.0,467.6908193160104,-0.3358127853632391
Oregon,4,2025-02-01,2025-03-01,13,2024,323.0,169.7602952761957,0.6404827247157536
Pennsylvania,4,2025-02-01,2025-03-01,13,2024,3136.0,3197.278021774367,-0.0193456175640704
Puerto Rico,4,2025-02-01,2025-03-01,13,2024,314.99999999999994,623.3346571896892,-0.6809443206187815
Rhode Island,4,2025-02-01,2025-03-01,13,2024,107.0,81.82739052876781,0.2653724169488818
South Carolina,4,2025-02-01,2025-03-01,13,2024,446.0,557.1061815786762,-0.2219906392324988
South Dakota,4,2025-02-01,2025-03-01,13,2024,89.00000000000001,59.922255926541794,0.3902111120214053
Tennessee,4,2025-02-01,2025-03-01,13,2024,526.0,411.1478469969576,0.245818411629429
Texas,4,2025-02-01,2025-03-01,13,2024,1556.0,2988.146641509584,-0.6522270496378137
US,4,2025-02-01,2025-03-01,13,2024,31893.0,39534.84870521551,-0.2147899181531229
Utah,4,2025-02-01,2025-03-01,13,2024,123.0,184.5187442518538,-0.4028743585173355
Vermont,4,2025-02-01,2025-03-01,13,2024,65.0,42.64081777113325,0.4136618422102436
Virginia,4,2025-02-01,2025-03-01,13,2024,727.0,429.5959587119256,0.5251308485591286
Washington,4,2025-02-01,2025-03-01,13,2024,422.00000000000006,364.8946649129125,0.1450266878518977
West Virginia,4,2025-02-01,2025-03-01,13,2024,511.0,117.1529714703201,1.466344471741297
Wisconsin,4,2025-02-01,2025-03-01,13,2024,783.0,607.887599978631,0.2527753345702228
Wyoming,4,2025-02-01,2025-03-01,13,2024,56.99999999999999,71.95452239849422,-0.2293932556262303
Alabama,4,2025-02-08,2025-03-08,14,2024,314.0,404.17931746296966,-0.2517570894598142
Alaska,4,2025-02-08,2025-03-08,14,2024,62.0,23.51272533961595,0.943942342066204
Arizona,4,2025-02-08,2025-03-08,14,2024,499.0,730.5797896437916,-0.3805981928411457
Arkansas,4,2025-02-08,2025-03-08,14,2024,325.0,341.0735298497444,-0.0481283321474599
California,4,2025-02-08,2025-03-08,14,2024,1069.0,4185.058436805384,-1.364100935511173
Colorado,4,2025-02-08,2025-03-08,14,2024,311.0,392.1778967880346,-0.2312589852213111
Connecticut,4,2025-02-08,2025-03-08,14,2024,187.0,487.9023159161162,-0.9557207437369186
Delaware,4,2025-02-08,2025-03-08,14,2024,81.0,195.1350485537066,-0.8720841979319349
District of Columbia,4,2025-02-08,2025-03-08,14,2024,103.0,171.21140794442505,-0.5043319388834062
Florida,4,2025-02-08,2025-03-08,14,2024,1324.0,3292.860071011372,-0.9106476914548454
Georgia,4,2025-02-08,2025-03-08,14,2024,396.0,966.9144471802078,-0.8912074216713721
Hawaii,4,2025-02-08,2025-03-08,14,2024,63.0,64.38375447044456,-0.0213907416538567
Idaho,4,2025-02-08,2025-03-08,14,2024,95.0,138.81529574221537,-0.3759740439506904
Illinois,4,2025-02-08,2025-03-08,14,2024,960.0,1534.854305515304,-0.468867647058337
Indiana,4,2025-02-08,2025-03-08,14,2024,900.0,791.0467797279657,0.1288848022251105
Iowa,4,2025-02-08,2025-03-08,14,2024,271.0,455.229582264242,-0.5171940863976774
Kansas,4,2025-02-08,2025-03-08,14,2024,251.0,263.0304576739664,-0.0466353789574345
Kentucky,4,2025-02-08,2025-03-08,14,2024,633.0,493.8307583194267,0.2478331527154784
Louisiana,4,2025-02-08,2025-03-08,14,2024,398.0,398.46226586825617,-0.0011578904593578
Maine,4,2025-02-08,2025-03-08,14,2024,200.0,93.70644601446766,0.7525228424489354
Maryland,4,2025-02-08,2025-03-08,14,2024,379.0,451.5283084705807,-0.1746790686187234
Massachusetts,4,2025-02-08,2025-03-08,14,2024,749.0,1190.8198547934967,-0.4631635011449262
Michigan,4,2025-02-08,2025-03-08,14,2024,1264.0,1357.1879232849726,-0.0710792797725838
Minnesota,4,2025-02-08,2025-03-08,14,2024,213.0,604.1524154240027,-1.0395043376015494
Mississippi,4,2025-02-08,2025-03-08,14,2024,172.0,281.5399827411906,-0.4905284779012557
Missouri,4,2025-02-08,2025-03-08,14,2024,693.0,704.5475130424334,-0.01650215514125
Montana,4,2025-02-08,2025-03-08,14,2024,159.0,61.56265745806626,0.9390052413493066
Nebraska,4,2025-02-08,2025-03-08,14,2024,153.0,208.20615110538927,-0.3063675323343116
Nevada,4,2025-02-08,2025-03-08,14,2024,79.0,120.27980623614788,-0.416073689561812
New Hampshire,4,2025-02-08,2025-03-08,14,2024,145.0,173.1072715290726,-0.1760649905869105
New Jersey,4,2025-02-08,2025-03-08,14,2024,630.0,1561.2423473313652,-0.9065716077642954
New Mexico,4,2025-02-08,2025-03-08,14,2024,178.0,141.54318047492768,0.2277408311569173
New York,4,2025-02-08,2025-03-08,14,2024,1278.0,2501.676150721062,-0.6712820970318063
North Carolina,4,2025-02-08,2025-03-08,14,2024,822.0,1987.066858045696,-0.881961816781641
North Dakota,4,2025-02-08,2025-03-08,14,2024,32.0,97.48471204641186,-1.0933937670149685
Ohio,4,2025-02-08,2025-03-08,14,2024,1905.0,2208.3635598160163,-0.1476976868391739
Oklahoma,4,2025-02-08,2025-03-08,14,2024,236.0,742.4285994780612,-1.143212587171856
Oregon,4,2025-02-08,2025-03-08,14,2024,208.0,292.2352656663396,-0.3386409893493853
Pennsylvania,4,2025-02-08,2025-03-08,14,2024,2429.0,3857.252855148099,-0.4623231954572429
Puerto Rico,4,2025-02-08,2025-03-08,14,2024,283.0,408.11533523167566,-0.3650228713604582
Rhode Island,4,2025-02-08,2025-03-08,14,2024,79.0,131.13305882875375,-0.5017828016300019
South Carolina,4,2025-02-08,2025-03-08,14,2024,408.0,1137.0841735114616,-1.0233864220869
South Dakota,4,2025-02-08,2025-03-08,14,2024,59.0,84.55190453695913,-0.3547787001355038
Tennessee,4,2025-02-08,2025-03-08,14,2024,479.0,600.6527083930113,-0.2258942785810305
Texas,4,2025-02-08,2025-03-08,14,2024,1211.0,4376.029497493484,-1.2840984097423744
US,4,2025-02-08,2025-03-08,14,2024,24679.0,53224.02725924671,-0.7685355238934068
Utah,4,2025-02-08,2025-03-08,14,2024,127.0,174.69656616603874,-0.316728187349037
Vermont,4,2025-02-08,2025-03-08,14,2024,43.0,54.5511783767352,-0.2331150948449116
Virginia,4,2025-02-08,2025-03-08,14,2024,556.0,597.4852176955853,-0.0718365858443927
Washington,4,2025-02-08,2025-03-08,14,2024,253.0,543.8485802046445,-0.7631736545546648
West Virginia,4,2025-02-08,2025-03-08,14,2024,458.0,175.10431203853602,0.9579737085518892
Wisconsin,4,2025-02-08,2025-03-08,14,2024,501.0,782.980072465604,-0.4457834825621773
Wyoming,4,2025-02-08,2025-03-08,14,2024,53.0,89.71954553360425,-0.5187887838524015
Alabama,4,2025-02-15,2025-03-15,15,2024,272.0,352.0865938337937,-0.2572415399762029
Alaska,4,2025-02-15,2025-03-15,15,2024,31.0,21.51701170475424,0.351464803503791
Arizona,4,2025-02-15,2025-03-15,15,2024,393.0,721.2810141652285,-0.6060633701652085
Arkansas,4,2025-02-15,2025-03-15,15,2024,229.0,482.427345363477,-0.7428217265577279
California,4,2025-02-15,2025-03-15,15,2024,997.0,3169.955594237903,-1.1560349944195591
Colorado,4,2025-02-15,2025-03-15,15,2024,215.0,450.6855357308615,-0.7377078126148042
Connecticut,4,2025-02-15,2025-03-15,15,2024,153.0,530.1508529010484,-1.238093470574162
Delaware,4,2025-02-15,2025-03-15,15,2024,64.0,225.7400690069615,-1.2494170210377824
District of Columbia,4,2025-02-15,2025-03-15,15,2024,81.0,252.7311533604254,-1.1295560078621776
Florida,4,2025-02-15,2025-03-15,15,2024,1111.0,2541.3752958375585,-0.8269386040578013
Georgia,4,2025-02-15,2025-03-15,15,2024,365.0,895.2853717806628,-0.8956255241556246
Hawaii,4,2025-02-15,2025-03-15,15,2024,56.0,76.1411326526232,-0.3025853679155581
Idaho,4,2025-02-15,2025-03-15,15,2024,99.0,151.54574153825368,-0.4222943095981506
Illinois,4,2025-02-15,2025-03-15,15,2024,718.0,1625.5105642303236,-0.8163308832406324
Indiana,4,2025-02-15,2025-03-15,15,2024,599.0,1002.1850490457508,-0.5140056112876499
Iowa,4,2025-02-15,2025-03-15,15,2024,187.0,620.1458881927409,-1.1951240161390526
Kansas,4,2025-02-15,2025-03-15,15,2024,164.0,323.3342691436396,-0.6758292049481156
Kentucky,4,2025-02-15,2025-03-15,15,2024,494.0,784.4625287817015,-0.4617149903375726
Louisiana,4,2025-02-15,2025-03-15,15,2024,327.0,262.1290564872438,0.2203689874877339
Maine,4,2025-02-15,2025-03-15,15,2024,115.0,119.1407569152947,-0.035073838572937
Maryland,4,2025-02-15,2025-03-15,15,2024,291.0,606.3729634192161,-0.7323892373658758
Massachusetts,4,2025-02-15,2025-03-15,15,2024,446.0,1571.8155855330597,-1.258064064148508
Michigan,4,2025-02-15,2025-03-15,15,2024,854.9999999999999,1668.8925339680163,-0.6682441762810942
Minnesota,4,2025-02-15,2025-03-15,15,2024,176.0,468.2486523092549,-0.9749830708785528
Mississippi,4,2025-02-15,2025-03-15,15,2024,190.0,196.60027200870425,-0.0339727338284587
Missouri,4,2025-02-15,2025-03-15,15,2024,440.0,925.4116150181768,-0.7422737690935648
Montana,4,2025-02-15,2025-03-15,15,2024,125.0,90.95449920255732,0.3149880261296882
Nebraska,4,2025-02-15,2025-03-15,15,2024,80.0,218.2933811252989,-0.9959613184687406
Nevada,4,2025-02-15,2025-03-15,15,2024,88.0,139.367742124257,-0.4556293385116632
New Hampshire,4,2025-02-15,2025-03-15,15,2024,79.0,202.6099082573018,-0.9341793141292812
New Jersey,4,2025-02-15,2025-03-15,15,2024,465.0,1678.9765632483836,-1.28234948772696
New Mexico,4,2025-02-15,2025-03-15,15,2024,146.0,138.30894568793062,0.0537384891896595
New York,4,2025-02-15,2025-03-15,15,2024,1107.0,2228.182616049944,-0.6990783900668536
North Carolina,4,2025-02-15,2025-03-15,15,2024,667.0,2151.9885533640986,-1.170324007215395
North Dakota,4,2025-02-15,2025-03-15,15,2024,36.0,118.76015224518952,-1.1745730987187577
Ohio,4,2025-02-15,2025-03-15,15,2024,1361.0,3811.673405091909,-1.0293764164746717
Oklahoma,4,2025-02-15,2025-03-15,15,2024,143.0,729.2610173037875,-1.6
Oregon,4,2025-02-15,2025-03-15,15,2024,184.0,249.7222483785777,-0.303989921176548
Pennsylvania,4,2025-02-15,2025-03-15,15,2024,1648.0,4339.695480914114,-0.967865540754894
Puerto Rico,4,2025-02-15,2025-03-15,15,2024,346.0,264.75530503532866,0.2667488004204612
Rhode Island,4,2025-02-15,2025-03-15,15,2024,68.0,157.2193595613298,-0.8298759172146335
South Carolina,4,2025-02-15,2025-03-15,15,2024,269.0,774.6713345902042,-1.0553069335681124
South Dakota,4,2025-02-15,2025-03-15,15,2024,26.0,133.86651003857352,-1.6
Tennessee,4,2025-02-15,2025-03-15,15,2024,461.0,690.2944703696037,-0.4030009929507594
Texas,4,2025-02-15,2025-03-15,15,2024,909.0,3883.694377181312,-1.451354992804213
US,4,2025-02-15,2025-03-15,15,2024,18848.0,50841.74406951541,-0.9922775573925032
Utah,4,2025-02-15,2025-03-15,15,2024,102.0,175.1058339279883,-0.5363561552188951
Vermont,4,2025-02-15,2025-03-15,15,2024,32.0,129.55487376134928,-1.3752860655084285
Virginia,4,2025-02-15,2025-03-15,15,2024,514.0,621.6371295247723,-0.189796991808409
Washington,4,2025-02-15,2025-03-15,15,2024,201.0,671.7337307726002,-1.203081908743716
West Virginia,4,2025-02-15,2025-03-15,15,2024,347.0,300.8080054226308,0.1424114082039516
Wisconsin,4,2025-02-15,2025-03-15,15,2024,326.0,896.3485999432345,-1.0094842443642271
Wyoming,4,2025-02-15,2025-03-15,15,2024,44.0,96.09069919508626,-0.7689830951007508
Alabama,4,2025-02-22,2025-03-22,16,2024,192.0,214.7700947400934,-0.1115232757253927
Alaska,4,2025-02-22,2025-03-22,16,2024,26.0,39.09092146417793,-0.3953130452743871
Arizona,4,2025-02-22,2025-03-22,16,2024,346.0,582.1081703096039,-0.519047930032861
Arkansas,4,2025-02-22,2025-03-22,16,2024,164.0,321.05721646434256,-0.6687837467417248
California,4,2025-02-22,2025-03-22,16,2024,711.0,2208.0108881828764,-1.1322222210058968
Colorado,4,2025-02-22,2025-03-22,16,2024,162.0,414.0030549567284,-0.9345356807383558
Connecticut,4,2025-02-22,2025-03-22,16,2024,118.0,480.7350656727396,-1.398270813542057
Delaware,4,2025-02-22,2025-03-22,16,2024,48.0,219.60728657739057,-1.5045638388858058
District of Columbia,4,2025-02-22,2025-03-22,16,2024,67.0,56.17159013347105,0.1734506061629979
Florida,4,2025-02-22,2025-03-22,16,2024,925.0,1698.2465791143254,-0.6070660084046855
Georgia,4,2025-02-22,2025-03-22,16,2024,235.0,430.1372295352103,-0.6025946323937807
Hawaii,4,2025-02-22,2025-03-22,16,2024,42.0,68.62964568144952,-0.4819903046575331
Idaho,4,2025-02-22,2025-03-22,16,2024,83.0,123.13549027420312,-0.3905568337410905
Illinois,4,2025-02-22,2025-03-22,16,2024,509.0,1063.5185055222605,-0.7358671427029133
Indiana,4,2025-02-22,2025-03-22,16,2024,392.0,865.6331140283755,-0.7908061081401305
Iowa,4,2025-02-22,2025-03-22,16,2024,99.0,485.4101721817818,-1.5818820576478636
Kansas,4,2025-02-22,2025-03-22,16,2024,120.0,320.3299981658803,-0.9766780811400056
Kentucky,4,2025-02-22,2025-03-22,16,2024,372.0,551.0320503150558,-0.3920276871126935
Louisiana,4,2025-02-22,2025-03-22,16,2024,230.0,203.9927153462557,0.1194432669110785
Maine,4,2025-02-22,2025-03-22,16,2024,83.0,154.9547924783261,-0.6187493746028627
Maryland,4,2025-02-22,2025-03-22,16,2024,210.0,649.3960566980941,-1.1257233618518452
Massachusetts,4,2025-02-22,2025-03-22,16,2024,320.0,1403.4206683050286,-1.4759390378781203
Michigan,4,2025-02-22,2025-03-22,16,2024,948.0,1744.3452249070417,-0.6092988530824623
Minnesota,4,2025-02-22,2025-03-22,16,2024,197.0,326.02616325111234,-0.5017731469443332
Mississippi,4,2025-02-22,2025-03-22,16,2024,102.0,72.57951404596557,0.3363623430058364
Missouri,4,2025-02-22,2025-03-22,16,2024,370.0,993.2285993938872,-0.9857650968774648
Montana,4,2025-02-22,2025-03-22,16,2024,91.0,83.68524810189992,0.0828471570072313
Nebraska,4,2025-02-22,2025-03-22,16,2024,58.0,212.5819846950232,-1.2864833183079565
Nevada,4,2025-02-22,2025-03-22,16,2024,81.0,92.76488000126336,-0.1340711250050539
New Hampshire,4,2025-02-22,2025-03-22,16,2024,53.0,200.7538490626917,-1.318064338781448
