location,horizon,forecast_date,target_date,week_of_season,season_year,actual,predicted,residual_log
California,3,2025-01-18,2025-02-08,11,2024,3662.0,3253.069394314254,0.1183761493777293
Colorado,3,2025-01-18,2025-02-08,11,2024,622.0,420.9591576113353,0.3896379923467377
Connecticut,3,2025-01-18,2025-02-08,11,2024,538.0,281.45712578008386,0.6461887989904467
Delaware,3,2025-01-18,2025-02-08,11,2024,231.0,115.76587803101262,0.6865664840988686
District of Columbia,3,2025-01-18,2025-02-08,11,2024,259.0,28.10369340281556,1.6
Florida,3,2025-01-18,2025-02-08,11,2024,3362.0,1708.0785867849731,0.6768790456064471
Georgia,3,2025-01-18,2025-02-08,11,2024,1301.0,663.5917691981623,0.6724838515197114
Hawaii,3,2025-01-18,2025-02-08,11,2024,83.0,127.95180251206418,-0.4286219117660579
Idaho,3,2025-01-18,2025-02-08,11,2024,175.0,127.71264569821344,0.3129016280896151
Illinois,3,2025-01-18,2025-02-08,11,2024,2369.0,904.3801415589628,0.9622903327023362
Indiana,3,2025-01-18,2025-02-08,11,2024,1711.0,334.20420917078405,1.6
Iowa,3,2025-01-18,2025-02-08,11,2024,607.0,289.6160411937182,0.738171932099787
Kansas,3,2025-01-18,2025-02-08,11,2024,483.0,166.76627654676227,1.0595131069771029
Kentucky,3,2025-01-18,2025-02-08,11,2024,1196.0,222.2105718217643,1.6
Louisiana,3,2025-01-18,2025-02-08,11,2024,494.0,233.19577366400347,0.7484003574090483
Maine,3,2025-01-18,2025-02-08,11,2024,205.0,80.79536365724911,0.9236556057939298
Maryland,3,2025-01-18,2025-02-08,11,2024,1086.0,318.8451729364264,1.223339842986821
Massachusetts,3,2025-01-18,2025-02-08,11,2024,1637.0,526.4660554032996,1.1331467510796918
Michigan,3,2025-01-18,2025-02-08,11,2024,1701.0,797.8818531956226,0.7563462426415439
Minnesota,3,2025-01-18,2025-02-08,11,2024,699.0,675.7313294703523,0.0338059954476985
Mississippi,3,2025-01-18,2025-02-08,11,2024,467.0,160.41562175795744,1.0644857556828002
Missouri,3,2025-01-18,2025-02-08,11,2024,1335.0,565.3353010880459,0.8582490465466339
Montana,3,2025-01-18,2025-02-08,11,2024,161.0,53.678365406694894,1.0861282176293363
Nebraska,3,2025-01-18,2025-02-08,11,2024,319.0,186.5827368991259,0.5341009842493927
Nevada,3,2025-01-18,2025-02-08,11,2024,222.0,207.9021110320466,0.0653059974817047
New Hampshire,3,2025-01-18,2025-02-08,11,2024,203.0,92.84989826639968,0.7764233148144202
New Jersey,3,2025-01-18,2025-02-08,11,2024,1888.0,899.2419990176113,0.7411392525236975
New Mexico,3,2025-01-18,2025-02-08,11,2024,215.0,204.83786630662928,0.0481896055503066
New York,3,2025-01-18,2025-02-08,11,2024,2942.0,1980.4199249413784,0.3956157477536948
North Carolina,3,2025-01-18,2025-02-08,11,2024,2280.0,793.7664473806383,1.054320927670637
North Dakota,3,2025-01-18,2025-02-08,11,2024,127.0,48.33943154644108,0.9533066740351384
Ohio,3,2025-01-18,2025-02-08,11,2024,3269.0,633.7361766363872,1.6
Oklahoma,3,2025-01-18,2025-02-08,11,2024,1076.0,296.4606548414423,1.2866527135506622
Oregon,3,2025-01-18,2025-02-08,11,2024,566.0,111.8918348937927,1.6
Pennsylvania,3,2025-01-18,2025-02-08,11,2024,4358.0,2085.263818079792,0.7368678538787501
Puerto Rico,3,2025-01-18,2025-02-08,11,2024,251.0,1225.254250683739,-1.5822903897708986
Rhode Island,3,2025-01-18,2025-02-08,11,2024,202.0,59.119883075652666,1.2168653590083285
South Carolina,3,2025-01-18,2025-02-08,11,2024,1241.0,267.2082337543972,1.5327145920634022
South Dakota,3,2025-01-18,2025-02-08,11,2024,207.0,48.50745569634394,1.4354148013405856
Tennessee,3,2025-01-18,2025-02-08,11,2024,1067.0,515.7962895214562,0.7258942467960674
Texas,3,2025-01-18,2025-02-08,11,2024,4261.0,2003.7734721091736,0.7542074607924665
US,3,2025-01-18,2025-02-08,11,2024,55483.0,27113.32776430183,0.7160324029381453
Utah,3,2025-01-18,2025-02-08,11,2024,218.0,259.2369668418852,-0.172520897046601
Vermont,3,2025-01-18,2025-02-08,11,2024,134.0,35.01282851135593,1.3213995559213596
Virginia,3,2025-01-18,2025-02-08,11,2024,1315.0,291.976514073058,1.5022596628281617
Washington,3,2025-01-18,2025-02-08,11,2024,747.0,360.9499949439778,0.7258969112041687
West Virginia,3,2025-01-18,2025-02-08,11,2024,458.0,114.28257495728158,1.3816639220704916
Wisconsin,3,2025-01-18,2025-02-08,11,2024,1153.0,352.1039022664592,1.1842270927462888
Wyoming,3,2025-01-18,2025-02-08,11,2024,106.0,51.11016500250712,0.7194687991188693
Alabama,3,2025-01-25,2025-02-15,12,2024,415.0,373.9725586077266,0.1038324140144855
Alaska,3,2025-01-25,2025-02-15,12,2024,53.0,26.26782654802493,0.683276554092294
Arizona,3,2025-01-25,2025-02-15,12,2024,711.0,1044.426302146556,-0.3841021144379972
Arkansas,3,2025-01-25,2025-02-15,12,2024,543.0,192.36890122480185,1.0343494770519095
California,3,2025-01-25,2025-02-15,12,2024,2785.0,3548.9262539584106,-0.2423199543810952
Colorado,3,2025-01-25,2025-02-15,12,2024,583.0,364.99209613412495,0.4672892449219956
Connecticut,3,2025-01-25,2025-02-15,12,2024,499.0,262.1594447506278,0.6418479961373551
Delaware,3,2025-01-25,2025-02-15,12,2024,230.0,97.51966603193544,0.8521615271256335
District of Columbia,3,2025-01-25,2025-02-15,12,2024,82.99999999999997,36.6544399326578,0.8023659250519786
Florida,3,2025-01-25,2025-02-15,12,2024,2619.0,2049.224873927051,0.2452248360401396
Georgia,3,2025-01-25,2025-02-15,12,2024,734.0,773.345909495577,-0.052148186034687
Hawaii,3,2025-01-25,2025-02-15,12,2024,79.0,98.88664305863144,-0.2220093389247655
Idaho,3,2025-01-25,2025-02-15,12,2024,152.0,116.00535694197993,0.2682182018139301
Illinois,3,2025-01-25,2025-02-15,12,2024,2064.0,943.0207958833508,0.7827373099548307
Indiana,3,2025-01-25,2025-02-15,12,2024,1717.0,359.2373448523064,1.5621529970746415
Iowa,3,2025-01-25,2025-02-15,12,2024,516.0,248.78310587689705,0.7274499097008933
Kansas,3,2025-01-25,2025-02-15,12,2024,519.0,139.78692547362607,1.306581231015269
Kentucky,3,2025-01-25,2025-02-15,12,2024,1203.0,308.1475332912058,1.3595860088990754
Louisiana,3,2025-01-25,2025-02-15,12,2024,387.0,341.7042446834397,0.1241375248157989
Maine,3,2025-01-25,2025-02-15,12,2024,267.0,66.2530173079798,1.3825250960022464
Maryland,3,2025-01-25,2025-02-15,12,2024,1081.0,337.9622366480105,1.1606777545495603
Massachusetts,3,2025-01-25,2025-02-15,12,2024,1522.0,643.2439200241461,0.8603599406999685
Michigan,3,2025-01-25,2025-02-15,12,2024,1800.0,631.7585646467594,1.0460084102488718
Minnesota,3,2025-01-25,2025-02-15,12,2024,499.0,693.9118956828968,-0.3291769703051699
Mississippi,3,2025-01-25,2025-02-15,12,2024,265.0,165.37674130283546,0.4692415659884483
Missouri,3,2025-01-25,2025-02-15,12,2024,1425.0,472.5131921134673,1.1024488278841194
Montana,3,2025-01-25,2025-02-15,12,2024,159.0,58.95241592407104,0.9816226355886152
Nebraska,3,2025-01-25,2025-02-15,12,2024,311.0,132.5085546750572,0.8488376320592357
Nevada,3,2025-01-25,2025-02-15,12,2024,147.00000000000003,152.1207457833098,-0.0340145245093213
New Hampshire,3,2025-01-25,2025-02-15,12,2024,205.0,87.1842585567545,0.8484476961185035
New Jersey,3,2025-01-25,2025-02-15,12,2024,1517.0,1063.988129500747,0.3544300258828547
New Mexico,3,2025-01-25,2025-02-15,12,2024,248.0,197.2443646794989,0.2279524616778481
New York,3,2025-01-25,2025-02-15,12,2024,2492.0,2232.4692956046065,0.1099306900367098
North Carolina,3,2025-01-25,2025-02-15,12,2024,1694.0,1047.55230978375,0.4802722806037893
North Dakota,3,2025-01-25,2025-02-15,12,2024,85.0,57.82877692078685,0.3797161576529761
Ohio,3,2025-01-25,2025-02-15,12,2024,3705.0,697.1031469433865,1.6
Oklahoma,3,2025-01-25,2025-02-15,12,2024,787.0,366.29959464915135,0.7633202406289694
Oregon,3,2025-01-25,2025-02-15,12,2024,502.0,158.7642390979395,1.1468909471808368
Pennsylvania,3,2025-01-25,2025-02-15,12,2024,4571.0,2524.142710189812,0.5936531659153195
Puerto Rico,3,2025-01-25,2025-02-15,12,2024,355.0,782.7641954949671,-0.7891774732053554
Rhode Island,3,2025-01-25,2025-02-15,12,2024,180.0,86.54309249310568,0.726365873498013
South Carolina,3,2025-01-25,2025-02-15,12,2024,690.0,520.5790965409318,0.2812788896083313
South Dakota,3,2025-01-25,2025-02-15,12,2024,183.0,49.39913175729333,1.2949618097178806
Tennessee,3,2025-01-25,2025-02-15,12,2024,699.0,419.0709432527419,0.5106567255235728
Texas,3,2025-01-25,2025-02-15,12,2024,2513.0,2269.6564229412497,0.1018061473753553
US,3,2025-01-25,2025-02-15,12,2024,47762.0,35852.32421748706,0.2868149927032561
Utah,3,2025-01-25,2025-02-15,12,2024,203.0,214.36997782600287,-0.0542373824545929
Vermont,3,2025-01-25,2025-02-15,12,2024,115.0,37.3925001107623,1.105728060203655
Virginia,3,2025-01-25,2025-02-15,12,2024,1190.0,390.0657504704203,1.1136728637363076
Washington,3,2025-01-25,2025-02-15,12,2024,659.0,331.8245711166,0.6846242973186589
West Virginia,3,2025-01-25,2025-02-15,12,2024,617.0,113.94466403760244,1.6
Wisconsin,3,2025-01-25,2025-02-15,12,2024,1107.0,477.41578037682746,0.8398316794773093
Wyoming,3,2025-01-25,2025-02-15,12,2024,72.0,72.56746727146397,-0.0077434660983097
Alabama,3,2025-02-01,2025-02-22,13,2024,286.0,421.99964115185975,-0.3878891149455397
Alaska,3,2025-02-01,2025-02-22,13,2024,52.0,22.3837866476658,0.8182490096444561
Arizona,3,2025-02-01,2025-02-22,13,2024,647.0,939.193198174006,-0.3721946877657309
Arkansas,3,2025-02-01,2025-02-22,13,2024,392.0,283.56430562360475,0.3228503535324378
California,3,2025-02-01,2025-02-22,13,2024,2035.0,3868.332686062134,-0.6420949609431297
Colorado,3,2025-02-01,2025-02-22,13,2024,484.0,363.73833850471937,0.2849686752458993
Connecticut,3,2025-02-01,2025-02-22,13,2024,372.0,387.2584091214162,-0.0400927011882021
Delaware,3,2025-02-01,2025-02-22,13,2024,164.0,116.91783037720369,0.3359574447366578
District of Columbia,3,2025-02-01,2025-02-22,13,2024,102.0,164.37006552944976,-0.4734567956919893
Florida,3,2025-02-01,2025-02-22,13,2024,2082.0,2769.492809446069,-0.2852160516437028
Georgia,3,2025-02-01,2025-02-22,13,2024,461.0,922.2604570960812,-0.692346488983846
Hawaii,3,2025-02-01,2025-02-22,13,2024,86.0,88.15004120578372,-0.0244126878617914
Idaho,3,2025-02-01,2025-02-22,13,2024,152.0,93.61522625488044,0.4806195042178158
Illinois,3,2025-02-01,2025-02-22,13,2024,1706.0,1411.989941219113,0.1890294588761483
Indiana,3,2025-02-01,2025-02-22,13,2024,1649.0,560.3023686762605,1.0782708249727282
Iowa,3,2025-02-01,2025-02-22,13,2024,404.0,298.821073090593,0.300701193412662
Kansas,3,2025-02-01,2025-02-22,13,2024,413.0,160.41301001999904,0.9418996139270384
Kentucky,3,2025-02-01,2025-02-22,13,2024,896.0,296.6754230337966,1.103052153596182
Louisiana,3,2025-02-01,2025-02-22,13,2024,330.0,360.865068314631,-0.0891530275017427
Maine,3,2025-02-01,2025-02-22,13,2024,266.0,82.43261953518896,1.1632093039785865
Maryland,3,2025-02-01,2025-02-22,13,2024,764.0,402.4842340152822,0.639738419952316
Massachusetts,3,2025-02-01,2025-02-22,13,2024,1381.0,847.3592503367636,0.4879828139825566
Michigan,3,2025-02-01,2025-02-22,13,2024,1789.0,994.0590407180018,0.5871688260315757
Minnesota,3,2025-02-01,2025-02-22,13,2024,384.0,705.4954517148167,-0.6070734300451148
Mississippi,3,2025-02-01,2025-02-22,13,2024,209.0,206.4753038493141,0.0120952157235381
Missouri,3,2025-02-01,2025-02-22,13,2024,1380.0,519.3566258552991,0.9760487579476697
Montana,3,2025-02-01,2025-02-22,13,2024,208.0,48.36591288951296,1.4430740884255109
Nebraska,3,2025-02-01,2025-02-22,13,2024,297.0,141.43321365753235,0.7382202727471574
Nevada,3,2025-02-01,2025-02-22,13,2024,123.0,148.8431031654086,-0.1893072021762574
New Hampshire,3,2025-02-01,2025-02-22,13,2024,212.0,143.73388339685692,0.386395396409541
New Jersey,3,2025-02-01,2025-02-22,13,2024,1205.0,1390.7934630119291,-0.1432840783256432
New Mexico,3,2025-02-01,2025-02-22,13,2024,248.0,149.30344972994607,0.5047966476741284
New York,3,2025-02-01,2025-02-22,13,2024,2035.0,2471.446702376852,-0.194221129427019
North Carolina,3,2025-02-01,2025-02-22,13,2024,1174.0,1520.9492293792384,-0.258723753454686
North Dakota,3,2025-02-01,2025-02-22,13,2024,65.0,63.31341410222285,0.0258865150875244
Ohio,3,2025-02-01,2025-02-22,13,2024,3266.0,1345.0831445516544,0.886673131720487
Oklahoma,3,2025-02-01,2025-02-22,13,2024,500.0,509.6559339340647,-0.0190899432263043
Oregon,3,2025-02-01,2025-02-22,13,2024,486.0,199.8444613392193,0.8857333387629813
Pennsylvania,3,2025-02-01,2025-02-22,13,2024,3749.0,3214.700295423212,0.1537106847298552
Puerto Rico,3,2025-02-01,2025-02-22,13,2024,240.0,629.5488998104239,-0.9617937761002926
Rhode Island,3,2025-02-01,2025-02-22,13,2024,160.0,91.10713936670253,0.558451907173759
South Carolina,3,2025-02-01,2025-02-22,13,2024,479.0,645.7013932922663,-0.2980985590129039
South Dakota,3,2025-02-01,2025-02-22,13,2024,110.0,66.11046144812516,0.5031902611693244
Tennessee,3,2025-02-01,2025-02-22,13,2024,546.0,462.603131486057,0.1654199362638024
Texas,3,2025-02-01,2025-02-22,13,2024,1775.0,3071.9159005108663,-0.5482632709766966
US,3,2025-02-01,2025-02-22,13,2024,39267.0,40370.70162455608,-0.0277191468660031
Utah,3,2025-02-01,2025-02-22,13,2024,183.0,189.14625480279472,-0.0328577805565606
Vermont,3,2025-02-01,2025-02-22,13,2024,107.0,46.18550064636037,0.8280445714208846
Virginia,3,2025-02-01,2025-02-22,13,2024,909.0,512.8210994047168,0.571569450273997
Washington,3,2025-02-01,2025-02-22,13,2024,671.0,388.0059667825074,0.5466636582498285
West Virginia,3,2025-02-01,2025-02-22,13,2024,640.0,128.35079394884673,1.6
Wisconsin,3,2025-02-01,2025-02-22,13,2024,892.0,657.0234585507263,0.3053459988937765
Wyoming,3,2025-02-01,2025-02-22,13,2024,99.0,74.07231335660543,0.2867183588848379
Alabama,3,2025-02-08,2025-03-01,14,2024,329.0,460.8839647549169,-0.3362210465364841
Alaska,3,2025-02-08,2025-03-01,14,2024,57.0,24.67999554443714,0.8147307052279005
Arizona,3,2025-02-08,2025-03-01,14,2024,657.0,756.0096285659085,-0.1401710414049644
Arkansas,3,2025-02-08,2025-03-01,14,2024,363.0,384.4187089557271,-0.0571764314199025
California,3,2025-02-08,2025-03-01,14,2024,1466.0,4293.81226757798,-1.0741883457922563
Colorado,3,2025-02-08,2025-03-01,14,2024,381.0,426.5194972637976,-0.1125792863648573
Connecticut,3,2025-02-08,2025-03-01,14,2024,278.0,490.4857297074568,-0.5662211231784493
Delaware,3,2025-02-08,2025-03-01,14,2024,125.0,197.06702318526288,-0.4523235674002119
District of Columbia,3,2025-02-08,2025-03-01,14,2024,120.0,174.383253903482,-0.3711830560290536
Florida,3,2025-02-08,2025-03-01,14,2024,1637.0,3441.9350548522043,-0.742848335794422
Georgia,3,2025-02-08,2025-03-01,14,2024,437.0,1060.8911845238154,-0.885587823392167
Hawaii,3,2025-02-08,2025-03-01,14,2024,67.0,65.56594395089841,0.0213146105034418
Idaho,3,2025-02-08,2025-03-01,14,2024,124.0,143.83258678395418,-0.1472647641805826
Illinois,3,2025-02-08,2025-03-01,14,2024,1311.0,1759.7978460981533,-0.2942143374556254
Indiana,3,2025-02-08,2025-03-01,14,2024,1210.0,956.9847308282472,0.2343699043018956
Iowa,3,2025-02-08,2025-03-01,14,2024,355.0,458.5151058911722,-0.2552410850304953
Kansas,3,2025-02-08,2025-03-01,14,2024,308.0,297.1545723378542,0.0357292257499137
Kentucky,3,2025-02-08,2025-03-01,14,2024,774.0000000000001,595.046960357631,0.2625435728456065
Louisiana,3,2025-02-08,2025-03-01,14,2024,359.0,455.0599395216096,-0.236520215745239
Maine,3,2025-02-08,2025-03-01,14,2024,205.0,111.9939810320578,0.6005416166989104
Maryland,3,2025-02-08,2025-03-01,14,2024,548.0,515.8536152447352,0.0603387497536394
Massachusetts,3,2025-02-08,2025-03-01,14,2024,1246.0,1235.5924881810197,0.0083810631486427
Michigan,3,2025-02-08,2025-03-01,14,2024,1669.0,1370.3233817924404,0.1970473807281862
Minnesota,3,2025-02-08,2025-03-01,14,2024,287.0,667.6178451128247,-0.8422521837613344
Mississippi,3,2025-02-08,2025-03-01,14,2024,194.0,326.97658963722733,-0.5199426742159856
Missouri,3,2025-02-08,2025-03-01,14,2024,861.0,783.3051820577839,0.0944570632275985
Montana,3,2025-02-08,2025-03-01,14,2024,191.0,72.51941543132156,0.9599458451637348
Nebraska,3,2025-02-08,2025-03-01,14,2024,197.0,228.51782808124256,-0.1477136780601631
Nevada,3,2025-02-08,2025-03-01,14,2024,97.0,132.87538654501435,-0.3119419374508894
New Hampshire,3,2025-02-08,2025-03-01,14,2024,190.0,173.83310000823178,0.0884416234365801
New Jersey,3,2025-02-08,2025-03-01,14,2024,938.0,1623.3056421880035,-0.5480202271230743
New Mexico,3,2025-02-08,2025-03-01,14,2024,184.0,158.73924885182728,0.1468130339174829
New York,3,2025-02-08,2025-03-01,14,2024,1630.0,2668.454410191908,-0.4926807871407712
North Carolina,3,2025-02-08,2025-03-01,14,2024,918.0,2021.330522496436,-0.7887197270196138
North Dakota,3,2025-02-08,2025-03-01,14,2024,47.0,98.69882765606444,-0.7309529072752654
Ohio,3,2025-02-08,2025-03-01,14,2024,2611.0,2409.0813514584056,0.0804557086894659
Oklahoma,3,2025-02-08,2025-03-01,14,2024,334.0,818.0852434361201,-0.8940576289513968
Oregon,3,2025-02-08,2025-03-01,14,2024,323.0,394.52308543909066,-0.1994656399750898
Pennsylvania,3,2025-02-08,2025-03-01,14,2024,3136.0,3884.664176975819,-0.2140269993237247
Puerto Rico,3,2025-02-08,2025-03-01,14,2024,314.99999999999994,416.42644540331816,-0.2783661365080254
Rhode Island,3,2025-02-08,2025-03-01,14,2024,107.0,144.8604897417664,-0.300519388041522
South Carolina,3,2025-02-08,2025-03-01,14,2024,446.0,1244.481849386976,-1.0247191670294296
South Dakota,3,2025-02-08,2025-03-01,14,2024,89.00000000000001,96.33242250365625,-0.0783224853869741
Tennessee,3,2025-02-08,2025-03-01,14,2024,526.0,676.4224254884853,-0.2510944965327324
Texas,3,2025-02-08,2025-03-01,14,2024,1556.0,4465.169896513345,-1.053770302053298
US,3,2025-02-08,2025-03-01,14,2024,31893.0,54204.80871490098,-0.5303701702389674
Utah,3,2025-02-08,2025-03-01,14,2024,123.0,186.6204663955368,-0.4141395609415959
Vermont,3,2025-02-08,2025-03-01,14,2024,65.0,60.59365976863319,0.0690958026180545
Virginia,3,2025-02-08,2025-03-01,14,2024,727.0,765.99357893163,-0.0521773814688133
Washington,3,2025-02-08,2025-03-01,14,2024,422.00000000000006,568.1886812353703,-0.2968398015805746
West Virginia,3,2025-02-08,2025-03-01,14,2024,511.0,200.7020191338783,0.9315331695499812
Wisconsin,3,2025-02-08,2025-03-01,14,2024,783.0,842.789222061923,-0.0734937061626421
Wyoming,3,2025-02-08,2025-03-01,14,2024,56.99999999999999,94.098283960616,-0.4944679142639501
Alabama,3,2025-02-15,2025-03-08,15,2024,314.0,406.1280733620491,-0.2565551736819067
Alaska,3,2025-02-15,2025-03-08,15,2024,62.0,22.8787825762278,0.9701444200616844
Arizona,3,2025-02-15,2025-03-08,15,2024,499.0,751.6355521903643,-0.4089730177794823
Arkansas,3,2025-02-15,2025-03-08,15,2024,325.0,542.4307657227563,-0.5110049311055844
California,3,2025-02-15,2025-03-08,15,2024,1069.0,3297.197394638295,-1.1257174267039858
Colorado,3,2025-02-15,2025-03-08,15,2024,311.0,491.349944290624,-0.4561865447343756
Connecticut,3,2025-02-15,2025-03-08,15,2024,187.0,536.4582737075807,-1.050409163847002
Delaware,3,2025-02-15,2025-03-08,15,2024,81.0,230.0050472304776,-1.0357203125014305
District of Columbia,3,2025-02-15,2025-03-08,15,2024,103.0,258.8364959641429,-0.9156616723813408
Florida,3,2025-02-15,2025-03-08,15,2024,1324.0,2720.2862473126256,-0.7196921941362318
Georgia,3,2025-02-15,2025-03-08,15,2024,396.0,986.839215696834,-0.911583666668597
Hawaii,3,2025-02-15,2025-03-08,15,2024,63.0,79.69185701577072,-0.2317545824355829
Idaho,3,2025-02-15,2025-03-08,15,2024,95.0,158.32794306328108,-0.5066164216364868
Illinois,3,2025-02-15,2025-03-08,15,2024,960.0,1858.8420681297591,-0.6602724445242734
Indiana,3,2025-02-15,2025-03-08,15,2024,900.0,1234.586578672104,-0.3157958411822941
Iowa,3,2025-02-15,2025-03-08,15,2024,271.0,625.9978478266537,-0.835141041837657
Kansas,3,2025-02-15,2025-03-08,15,2024,251.0,376.3785212794671,-0.4038196314544038
Kentucky,3,2025-02-15,2025-03-08,15,2024,633.0,930.989780316652,-0.3852728948627648
Louisiana,3,2025-02-15,2025-03-08,15,2024,398.0,306.2287032447953,0.2613689849394767
Maine,3,2025-02-15,2025-03-08,15,2024,200.0,149.4112148660356,0.2899319323948832
Maryland,3,2025-02-15,2025-03-08,15,2024,379.0,695.9238968893201,-0.6065049654063692
Massachusetts,3,2025-02-15,2025-03-08,15,2024,749.0,1596.7309085970787,-0.7562665129986375
Michigan,3,2025-02-15,2025-03-08,15,2024,1264.0,1686.9084362241806,-0.2884180285800051
Minnesota,3,2025-02-15,2025-03-08,15,2024,213.0,521.8157057046255,-0.8932530077930947
Mississippi,3,2025-02-15,2025-03-08,15,2024,172.0,253.1897934390801,-0.3847896117562728
Missouri,3,2025-02-15,2025-03-08,15,2024,693.0,1025.0107989178405,-0.3909615904295727
Montana,3,2025-02-15,2025-03-08,15,2024,159.0,109.2289231732613,0.3726144922144083
Nebraska,3,2025-02-15,2025-03-08,15,2024,153.0,241.0935301744969,-0.4523715374000501
Nevada,3,2025-02-15,2025-03-08,15,2024,79.0,158.2017684955672,-0.6881457473151986
New Hampshire,3,2025-02-15,2025-03-08,15,2024,145.0,204.35053310484537,-0.3411118147699721
New Jersey,3,2025-02-15,2025-03-08,15,2024,630.0,1735.1103269879684,-1.0120965830721378
New Mexico,3,2025-02-15,2025-03-08,15,2024,178.0,154.7729887418667,0.1389860587962337
New York,3,2025-02-15,2025-03-08,15,2024,1278.0,2410.7434044799134,-0.6342713677235645
North Carolina,3,2025-02-15,2025-03-08,15,2024,822.0,2188.2698838570955,-0.978367180181264
North Dakota,3,2025-02-15,2025-03-08,15,2024,32.0,120.5010756328574,-1.303415554220264
Ohio,3,2025-02-15,2025-03-08,15,2024,1905.0,3795.662154547949,-0.6891154951161083
Oklahoma,3,2025-02-15,2025-03-08,15,2024,236.0,808.061321006077,-1.2278145715749966
Oregon,3,2025-02-15,2025-03-08,15,2024,208.0,343.7064923745108,-0.5003590562356122
Pennsylvania,3,2025-02-15,2025-03-08,15,2024,2429.0,4378.284840627766,-0.5889941753090415
Puerto Rico,3,2025-02-15,2025-03-08,15,2024,283.0,271.79481358177736,0.0402543241696298
Rhode Island,3,2025-02-15,2025-03-08,15,2024,79.0,174.42649271537505,-0.7851934755653645
South Carolina,3,2025-02-15,2025-03-08,15,2024,408.0,880.9592238347899,-0.7684306674154513
South Dakota,3,2025-02-15,2025-03-08,15,2024,59.0,151.96028997848356,-0.9358337828590289
Tennessee,3,2025-02-15,2025-03-08,15,2024,479.0,774.2722426129076,-0.4794281445576072
Texas,3,2025-02-15,2025-03-08,15,2024,1211.0,3987.243086211607,-1.191078917010974
US,3,2025-02-15,2025-03-08,15,2024,24679.0,51967.320966700674,-0.7446411217202655
Utah,3,2025-02-15,2025-03-08,15,2024,127.0,184.28824032129043,-0.3698824044398181
Vermont,3,2025-02-15,2025-03-08,15,2024,43.0,130.43753368845478,-1.094342075852412
Virginia,3,2025-02-15,2025-03-08,15,2024,556.0,820.8138504895308,-0.3889486702246474
Washington,3,2025-02-15,2025-03-08,15,2024,253.0,693.3961296545469,-1.005708322657905
West Virginia,3,2025-02-15,2025-03-08,15,2024,458.0,346.9932599295821,0.276867098492076
Wisconsin,3,2025-02-15,2025-03-08,15,2024,501.0,956.8109120918735,-0.6460502610229133
Wyoming,3,2025-02-15,2025-03-08,15,2024,53.0,96.66844637122246,-0.5925944958496068
Alabama,3,2025-02-22,2025-03-15,16,2024,272.0,252.6708507485345,0.0734342317179486
Alaska,3,2025-02-22,2025-03-15,16,2024,31.0,42.27640236090059,-0.3018716035353082
Arizona,3,2025-02-22,2025-03-15,16,2024,393.0,612.0168696828956,-0.4420415461338303
Arkansas,3,2025-02-22,2025-03-15,16,2024,229.0,370.2476893346657,-0.4787901571599757
California,3,2025-02-22,2025-03-15,16,2024,997.0,2342.6277407652115,-0.853702048106495
Colorado,3,2025-02-22,2025-03-15,16,2024,215.0,453.835259842944,-0.7446568794257207
Connecticut,3,2025-02-22,2025-03-15,16,2024,153.0,490.157414026423,-1.159812072831886
Delaware,3,2025-02-22,2025-03-15,16,2024,64.0,224.09642847867195,-1.242141611514776
District of Columbia,3,2025-02-22,2025-03-15,16,2024,81.0,61.19123958512555,0.2765051001212502
Florida,3,2025-02-22,2025-03-15,16,2024,1111.0,1873.819878866693,-0.5223523943750532
Georgia,3,2025-02-22,2025-03-15,16,2024,365.0,492.6574007621716,-0.2992084224654645
Hawaii,3,2025-02-22,2025-03-15,16,2024,56.0,73.2372824312638,-0.2642152147910783
Idaho,3,2025-02-22,2025-03-15,16,2024,99.0,130.62834795783525,-0.2748122197196645
Illinois,3,2025-02-22,2025-03-15,16,2024,718.0,1277.153182004835,-0.5753101307573685
Indiana,3,2025-02-22,2025-03-15,16,2024,599.0,1062.8000895887074,-0.5726731113078101
Iowa,3,2025-02-22,2025-03-15,16,2024,187.0,494.9205670747549,-0.96997380404337
Kansas,3,2025-02-22,2025-03-15,16,2024,164.0,365.8628796953827,-0.7990426795306291
Kentucky,3,2025-02-22,2025-03-15,16,2024,494.0,670.5976072970686,-0.3051015999378617
Louisiana,3,2025-02-22,2025-03-15,16,2024,327.0,237.1129890726691,0.3202683033651388
Maine,3,2025-02-22,2025-03-15,16,2024,115.0,194.17567970099867,-0.5203098834147344
Maryland,3,2025-02-22,2025-03-15,16,2024,291.0,735.675151982141,-0.9253932220368624
Massachusetts,3,2025-02-22,2025-03-15,16,2024,446.0,1439.4168577934302,-1.1701292406426722
Michigan,3,2025-02-22,2025-03-15,16,2024,854.9999999999999,1768.7546251220149,-0.7263258099415557
Minnesota,3,2025-02-22,2025-03-15,16,2024,176.0,364.8731597819328,-0.7261369827895843
Mississippi,3,2025-02-22,2025-03-15,16,2024,190.0,122.66233284663826,0.4347186990881795
Missouri,3,2025-02-22,2025-03-15,16,2024,440.0,1093.3546385904262,-0.908875221906012
Montana,3,2025-02-22,2025-03-15,16,2024,125.0,102.76251719434502,0.1941771074616758
Nebraska,3,2025-02-22,2025-03-15,16,2024,80.0,235.93504856206425,-1.073336892202141
Nevada,3,2025-02-22,2025-03-15,16,2024,88.0,106.01760303600842,-0.1843569655539827
